"ITAG","cluster"
"Solyc02g089860",3
"Solyc02g089890",3
"Solyc02g090130",3
"Solyc02g090315",3
"Solyc02g090350",6
"Solyc02g090670",3
"Solyc02g091080",3
"Solyc02g091090",3
"Solyc02g091120",2
"Solyc02g091130",3
"Solyc02g091170",6
"Solyc02g091290",6
"Solyc02g091330",3
"Solyc02g091520",6
"Solyc02g091560",1
"Solyc02g091620",3
"Solyc02g091920",2
"Solyc02g091930",1
"Solyc02g092760",3
"Solyc02g092830",3
"Solyc02g093360",3
"Solyc02g093365",3
"Solyc02g094140",3
"Solyc02g094590",5
"Solyc02g094630",3
"Solyc02g094750",3
"Solyc02g044045",4
"Solyc02g043864",5
"Solyc02g055440",1
"Solyc02g055447",6
"Solyc02g055370",5
"Solyc02g050187",3
"Solyc02g050330",5
"Solyc02g005070",4
"Solyc02g005110",1
"Solyc02g005115",1
"Solyc02g005180",6
"Solyc02g005423",3
"Solyc02g005513",3
"Solyc02g011990",1
"Solyc02g014030",2
"Solyc02g014037",3
"Solyc02g014040",3
"Solyc02g014095",5
"Solyc02g014310",5
"Solyc02g014430",2
"Solyc02g014450",4
"Solyc02g014840",3
"Solyc02g014843",3
"Solyc02g014847",3
"Solyc02g020940",1
"Solyc02g021067",3
"Solyc02g021190",6
"Solyc02g021260",5
"Solyc02g021273",5
"Solyc02g021600",2
"Solyc02g021607",3
"Solyc02g021610",3
"Solyc02g022880",1
"Solyc02g022890",3
"Solyc02g022900",1
"Solyc02g023930",3
"Solyc02g023990",2
"Solyc02g023993",3
"Solyc02g024005",3
"Solyc02g024010",3
"Solyc02g024040",3
"Solyc02g024043",3
"Solyc02g024047",3
"Solyc02g026080",3
"Solyc02g030085",3
"Solyc02g030095",3
"Solyc02g030125",3
"Solyc02g030133",3
"Solyc02g030137",3
"Solyc02g030170",1
"Solyc02g030180",3
"Solyc02g030190",6
"Solyc02g030215",3
"Solyc02g030220",3
"Solyc02g030230",2
"Solyc02g030310",3
"Solyc02g030505",6
"Solyc02g031710",1
"Solyc02g031740",1
"Solyc02g032170",5
"Solyc02g032333",3
"Solyc02g032335",3
"Solyc02g032360",3
"Solyc02g032650",6
"Solyc02g032660",3
"Solyc02g032685",3
"Solyc02g032730",3
"Solyc02g032850",4
"Solyc02g032860",5
"Solyc02g032875",3
"Solyc02g032940",1
"Solyc02g032987",6
"Solyc02g033040",4
"Solyc02g036350",2
"Solyc02g036370",2
"Solyc02g036377",3
"Solyc02g036390",3
"Solyc02g037495",1
"Solyc02g037530",2
"Solyc02g037590",2
"Solyc02g037595",6
"Solyc02g038725",3
"Solyc00g007260",4
"Solyc00g007220",4
"Solyc00g007150",5
"Solyc02g061620",4
"Solyc02g061730",6
"Solyc02g061770",5
"Solyc02g061780",4
"Solyc02g061990",2
"Solyc02g062050",1
"Solyc02g062100",3
"Solyc02g062140",1
"Solyc02g062190",4
"Solyc02g062195",6
"Solyc02g062220",6
"Solyc02g062340",1
"Solyc02g062385",3
"Solyc02g062470",6
"Solyc02g062500",3
"Solyc02g062515",2
"Solyc02g062520",2
"Solyc02g062560",2
"Solyc02g062610",1
"Solyc02g062690",1
"Solyc02g062875",6
"Solyc02g062960",4
"Solyc02g063010",1
"Solyc02g063030",1
"Solyc02g063075",4
"Solyc02g063150",1
"Solyc02g063185",3
"Solyc02g063250",3
"Solyc02g063320",1
"Solyc02g063380",1
"Solyc02g063420",1
"Solyc02g063440",1
"Solyc02g063520",2
"Solyc02g063541",3
"Solyc02g064540",3
"Solyc02g064570",3
"Solyc02g064660",3
"Solyc02g064710",3
"Solyc02g064720",2
"Solyc02g064770",6
"Solyc02g064790",6
"Solyc02g064795",6
"Solyc02g064804",6
"Solyc02g064806",6
"Solyc02g064808",6
"Solyc02g064830",6
"Solyc02g064840",6
"Solyc02g064850",6
"Solyc02g064860",6
"Solyc02g064870",6
"Solyc02g064880",6
"Solyc02g064890",6
"Solyc02g064895",6
"Solyc02g064910",6
"Solyc02g064920",6
"Solyc02g064930",6
"Solyc02g064940",6
"Solyc02g064955",6
"Solyc02g064970",6
"Solyc02g064980",6
"Solyc02g064990",6
"Solyc02g065000",6
"Solyc02g065010",6
"Solyc02g065040",3
"Solyc02g065050",6
"Solyc02g065055",3
"Solyc02g065110",3
"Solyc02g065115",3
"Solyc02g065140",6
"Solyc02g065150",6
"Solyc02g065160",6
"Solyc02g065220",6
"Solyc02g065230",4
"Solyc02g065250",4
"Solyc02g094756",4
"Solyc02g065260",4
"Solyc02g094757",4
"Solyc02g065270",4
"Solyc02g065290",4
"Solyc02g065315",4
"Solyc02g065380",4
"Solyc02g065410",5
"Solyc02g065490",5
"Solyc02g065510",6
"Solyc02g065530",3
"Solyc02g065570",3
"Solyc02g065640",6
"Solyc02g065660",5
"Solyc02g065680",1
"Solyc02g065780",2
"Solyc02g067040",3
"Solyc02g067050",1
"Solyc02g067105",3
"Solyc02g067210",5
"Solyc02g067240",3
"Solyc02g067350",3
"Solyc02g067450",3
"Solyc02g067620",2
"Solyc02g067690",3
"Solyc02g067710",3
"Solyc02g067740",5
"Solyc02g067970",2
"Solyc02g068000",3
"Solyc02g068075",1
"Solyc02g068080",1
"Solyc02g068550",5
"Solyc02g068630",6
"Solyc02g068900",3
"Solyc02g069207",3
"Solyc02g069390",5
"Solyc02g069450",1
"Solyc02g070035",4
"Solyc02g070770",4
"Solyc02g070845",6
"Solyc02g070935",1
"Solyc02g071020",1
"Solyc02g071110",1
"Solyc02g071220",1
"Solyc02g071490",3
"Solyc02g071583",4
"Solyc02g071675",3
"Solyc02g071720",1
"Solyc02g071820",3
"Solyc02g071830",5
"Solyc02g072100",3
"Solyc02g072230",2
"Solyc02g073570",3
"Solyc02g073572",2
"Solyc02g073574",4
"Solyc02g073576",4
"Solyc02g076640",4
"Solyc02g076650",6
"Solyc02g076740",1
"Solyc02g076750",1
"Solyc02g077050",2
"Solyc02g077225",6
"Solyc02g077530",3
"Solyc02g077850",4
"Solyc02g077880",1
"Solyc02g077940",2
"Solyc02g077950",1
"Solyc02g078210",2
"Solyc02g078500",6
"Solyc02g078650",2
"Solyc02g078670",2
"Solyc02g079120",4
"Solyc02g079170",4
"Solyc02g079180",6
"Solyc02g079190",4
"Solyc02g079200",4
"Solyc02g079240",4
"Solyc02g079270",4
"Solyc02g079280",4
"Solyc02g079290",4
"Solyc02g079360",3
"Solyc02g079370",5
"Solyc02g079380",5
"Solyc02g079415",4
"Solyc02g079440",4
"Solyc02g079470",4
"Solyc02g079490",4
"Solyc02g079520",1
"Solyc02g079537",4
"Solyc02g079540",6
"Solyc02g079570",4
"Solyc02g079620",4
"Solyc02g079730",4
"Solyc02g079830",4
"Solyc02g079860",4
"Solyc02g079890",4
"Solyc02g079895",4
"Solyc02g079900",4
"Solyc02g079910",4
"Solyc02g080130",5
"Solyc02g080220",6
"Solyc02g080230",4
"Solyc02g080265",4
"Solyc02g080270",4
"Solyc02g080350",3
"Solyc02g080465",3
"Solyc02g080510",1
"Solyc02g080520",1
"Solyc02g080530",1
"Solyc02g080650",1
"Solyc02g080680",6
"Solyc02g080740",6
"Solyc02g080860",3
"Solyc02g081084",3
"Solyc02g081130",3
"Solyc02g081190",1
"Solyc02g081230",4
"Solyc02g081340",4
"Solyc02g081745",3
"Solyc02g082100",6
"Solyc02g082320",3
"Solyc02g082330",3
"Solyc02g082360",3
"Solyc02g082370",3
"Solyc02g082390",6
"Solyc02g082410",6
"Solyc02g082420",3
"Solyc02g082450",3
"Solyc02g082490",5
"Solyc02g082613",1
"Solyc02g082870",3
"Solyc02g082930",2
"Solyc02g083080",6
"Solyc02g083430",4
"Solyc02g084190",2
"Solyc02g084360",1
"Solyc02g084390",1
"Solyc02g084450",2
"Solyc02g084455",2
"Solyc02g084560",3
"Solyc02g084680",6
"Solyc02g084950",1
"Solyc02g085020",4
"Solyc02g085740",4
"Solyc02g085950",1
"Solyc02g085940",1
"Solyc02g086000",2
"Solyc02g086440",2
"Solyc02g086463",2
"Solyc02g086530",6
"Solyc02g086670",2
"Solyc02g086830",4
"Solyc02g086930",1
"Solyc02g086970",1
"Solyc02g087170",5
"Solyc02g087370",6
"Solyc02g087380",3
"Solyc02g087390",6
"Solyc02g087870",2
"Solyc02g088117",5
"Solyc02g089020",4
"Solyc02g089160",4
"Solyc02g089250",1
"Solyc02g089450",6
"Solyc02g089460",6
"Solyc02g089470",6
"Solyc02g089480",6
"Solyc02g089490",3
"Solyc02g089493",6
"Solyc02g089497",6
"Solyc02g089510",6
"Solyc02g089545",6
"Solyc02g089570",6
"Solyc02g089580",6
"Solyc02g089615",6
"Solyc02g089620",1
"Solyc02g089650",3
"Solyc02g089680",6
"Solyc02g089685",6
"Solyc02g089690",6
"Solyc02g089700",6
"Solyc02g089710",6
"Solyc02g089720",3
"Solyc02g089730",3
"Solyc02g089740",6
"Solyc02g089750",6
"Solyc02g089760",3
"Solyc02g089810",3
"Solyc02g089830",3
"Solyc02g089840",3
"Solyc02g089870",3
"Solyc02g089880",3
"Solyc02g089920",3
"Solyc02g089910",6
"Solyc02g089930",3
"Solyc02g089990",6
"Solyc02g090000",6
"Solyc02g090010",6
"Solyc02g090043",6
"Solyc02g090080",6
"Solyc02g090120",3
"Solyc02g090260",2
"Solyc02g090300",3
"Solyc02g090310",1
"Solyc02g090400",4
"Solyc02g090520",4
"Solyc02g090620",3
"Solyc02g090720",5
"Solyc02g090890",1
"Solyc02g091020",3
"Solyc02g091023",6
"Solyc02g091027",6
"Solyc02g091040",6
"Solyc02g091050",6
"Solyc02g091060",6
"Solyc08g079210",6
"Solyc02g091085",6
"Solyc02g091110",6
"Solyc02g091140",6
"Solyc02g091150",6
"Solyc02g091160",6
"Solyc02g091180",6
"Solyc02g091250",6
"Solyc02g091260",6
"Solyc02g091280",4
"Solyc02g091300",6
"Solyc02g091345",6
"Solyc02g091390",6
"Solyc02g091400",6
"Solyc02g091470",1
"Solyc02g091480",6
"Solyc02g091500",3
"Solyc02g091550",3
"Solyc02g091690",3
"Solyc02g091733",3
"Solyc02g091910",2
"Solyc02g092045",4
"Solyc02g092050",5
"Solyc02g092215",1
"Solyc02g092370",1
"Solyc02g092480",1
"Solyc02g092530",3
"Solyc02g092533",3
"Solyc02g092550",1
"Solyc02g092590",1
"Solyc02g092700",1
"Solyc02g092820",3
"Solyc02g093070",2
"Solyc02g093120",6
"Solyc02g093180",3
"Solyc02g093185",6
"Solyc02g093270",3
"Solyc02g093280",5
"Solyc02g093410",3
"Solyc02g094400",1
"Solyc02g094635",3
"Solyc10g036690",3
"Solyc02g094740",3
"Solyc03g033630",4
"Solyc03g071507",3
"Solyc03g059260",2
"Solyc03g062837",3
"Solyc03g111880",6
"Solyc03g117540",1
"Solyc03g005960",1
"Solyc03g006770",6
"Solyc03g006900",5
"Solyc03g025440",5
"Solyc03g031820",3
"Solyc03g034415",3
"Solyc03g044022",6
"Solyc03g044620",3
"Solyc03g046450",3
"Solyc03g051950",3
"Solyc03g078230",6
"Solyc03g078535",6
"Solyc03g078813",3
"Solyc03g093785",6
"Solyc03g094145",3
"Solyc03g096093",6
"Solyc03g096390",5
"Solyc03g097580",6
"Solyc03g098210",3
"Solyc03g111170",3
"Solyc03g111350",4
"Solyc03g115900",1
"Solyc03g119530",5
"Solyc03g005590",2
"Solyc03g006100",1
"Solyc03g006220",1
"Solyc03g006260",1
"Solyc03g006480",3
"Solyc03g006500",3
"Solyc03g007050",5
"Solyc03g007150",4
"Solyc03g007530",1
"Solyc03g007970",2
"Solyc03g025613",2
"Solyc03g025970",4
"Solyc03g026130",3
"Solyc03g031600",4
"Solyc03g031680",2
"Solyc03g031740",3
"Solyc03g031770",6
"Solyc03g031800",1
"Solyc03g031900",3
"Solyc03g031920",3
"Solyc03g031990",3
"Solyc03g032080",6
"Solyc03g032110",3
"Solyc03g032240",3
"Solyc03g033260",6
"Solyc03g033290",6
"Solyc03g033550",5
"Solyc03g033790",3
"Solyc03g033835",2
"Solyc03g034060",3
"Solyc03g034105",6
"Solyc03g034206",3
"Solyc03g034380",2
"Solyc03g042522",3
"Solyc03g042560",4
"Solyc03g043577",6
"Solyc03g044080",5
"Solyc03g044150",1
"Solyc03g044273",6
"Solyc03g044350",3
"Solyc03g044677",3
"Solyc03g044790",4
"Solyc03g044820",6
"Solyc03g044835",3
"Solyc03g044905",6
"Solyc03g044995",3
"Solyc03g045140",3
"Solyc03g046203",3
"Solyc03g046205",3
"Solyc03g051640",4
"Solyc03g051727",3
"Solyc03g051920",3
"Solyc03g053027",3
"Solyc03g053105",1
"Solyc03g058550",3
"Solyc03g058853",6
"Solyc03g058860",3
"Solyc03g058953",3
"Solyc03g058970",3
"Solyc03g059035",6
"Solyc03g059070",3
"Solyc03g059200",4
"Solyc03g059235",3
"Solyc03g059316",3
"Solyc03g059395",3
"Solyc03g060513",6
"Solyc03g063340",1
"Solyc03g065110",3
"Solyc03g013430",3
"Solyc03g013030",3
"Solyc03g078075",3
"Solyc03g078150",6
"Solyc03g078175",3
"Solyc03g078360",1
"Solyc03g078425",3
"Solyc03g078495",6
"Solyc03g078515",3
"Solyc03g078710",3
"Solyc03g078780",3
"Solyc03g078810",3
"Solyc03g079903",6
"Solyc03g080080",1
"Solyc03g082470",6
"Solyc03g082620",1
"Solyc03g082685",3
"Solyc03g083010",2
"Solyc03g083120",5
"Solyc03g083590",2
"Solyc03g093070",3
"Solyc03g093270",3
"Solyc03g093330",1
"Solyc03g093380",3
"Solyc03g093647",3
"Solyc03g093720",3
"Solyc03g093740",6
"Solyc03g093790",6
"Solyc03g094160",3
"Solyc03g095450",3
"Solyc03g095787",3
"Solyc03g095820",3
"Solyc03g096055",3
"Solyc03g096130",6
"Solyc03g096135",3
"Solyc03g096308",3
"Solyc03g096380",3
"Solyc03g096660",3
"Solyc03g096740",1
"Solyc03g097520",3
"Solyc03g097585",3
"Solyc03g097675",3
"Solyc03g097750",3
"Solyc03g097930",3
"Solyc03g098705",3
"Solyc03g020060",4
"Solyc03g111120",3
"Solyc03g111455",6
"Solyc03g111797",4
"Solyc03g111920",6
"Solyc03g111930",3
"Solyc03g111935",6
"Solyc03g111973",3
"Solyc03g111995",6
"Solyc03g113390",4
"Solyc03g113420",3
"Solyc03g113470",3
"Solyc03g113590",3
"Solyc03g113920",1
"Solyc03g114070",4
"Solyc03g114560",2
"Solyc03g115530",5
"Solyc03g115700",2
"Solyc03g115930",3
"Solyc03g116030",3
"Solyc03g116170",5
"Solyc03g116335",6
"Solyc03g116430",3
"Solyc03g116830",3
"Solyc03g116950",3
"Solyc03g117110",1
"Solyc03g117300",5
"Solyc03g117490",1
"Solyc03g118430",1
"Solyc03g118710",5
"Solyc03g119140",1
"Solyc03g119570",4
"Solyc03g119640",4
"Solyc03g119720",4
"Solyc03g119830",6
"Solyc03g120300",5
"Solyc03g120620",4
"Solyc03g120700",4
"Solyc03g120910",1
"Solyc03g121650",3
"Solyc03g121770",3
"Solyc03g122360",2
"Solyc03g123480",2
"Solyc03g123510",2
"Solyc03g123530",4
"Solyc03g123560",2
"Solyc03g124040",3
"Solyc03g005130",1
"Solyc03g005150",3
"Solyc03g005760",1
"Solyc03g005770",1
"Solyc03g005780",1
"Solyc03g005775",1
"Solyc03g005910",2
"Solyc03g006000",3
"Solyc03g006040",5
"Solyc03g006110",1
"Solyc03g006150",1
"Solyc03g006173",1
"Solyc03g006200",1
"Solyc03g006210",1
"Solyc03g006270",4
"Solyc03g006360",1
"Solyc03g006490",2
"Solyc03g006510",4
"Solyc03g006530",3
"Solyc03g006590",2
"Solyc03g006610",6
"Solyc03g006830",3
"Solyc03g006840",1
"Solyc03g006960",5
"Solyc03g006980",1
"Solyc03g007360",5
"Solyc03g007390",4
"Solyc03g007410",4
"Solyc03g007470",2
"Solyc03g007560",3
"Solyc03g007760",1
"Solyc03g007840",3
"Solyc03g007870",1
"Solyc03g007920",1
"Solyc03g007940",1
"Solyc03g025190",4
"Solyc03g025200",5
"Solyc03g025430",5
"Solyc03g025480",3
"Solyc03g025790",1
"Solyc03g025910",5
"Solyc03g026010",5
"Solyc03g026030",6
"Solyc03g026110",6
"Solyc03g026220",2
"Solyc03g026315",2
"Solyc03g031420",1
"Solyc03g031710",4
"Solyc03g031750",2
"Solyc03g031755",2
"Solyc03g031760",4
"Solyc03g031780",6
"Solyc03g031870",3
"Solyc03g031880",3
"Solyc03g031890",1
"Solyc03g031960",5
"Solyc03g031980",5
"Solyc03g032025",5
"Solyc03g032030",3
"Solyc03g032035",6
"Solyc03g032055",5
"Solyc03g032060",4
"Solyc03g032150",6
"Solyc03g032200",6
"Solyc03g032210",6
"Solyc03g032215",6
"Solyc03g032220",6
"Solyc03g032230",6
"Solyc03g032245",6
"Solyc03g033240",6
"Solyc03g033245",6
"Solyc03g033250",6
"Solyc03g033280",6
"Solyc03g033300",6
"Solyc03g033370",4
"Solyc03g033535",4
"Solyc03g033745",6
"Solyc03g033760",3
"Solyc03g033825",2
"Solyc03g033830",4
"Solyc03g034090",3
"Solyc03g034201",4
"Solyc03g034202",3
"Solyc03g034230",3
"Solyc03g034320",3
"Solyc03g034370",1
"Solyc03g034375",1
"Solyc03g034390",2
"Solyc03g034413",3
"Solyc03g034417",5
"Solyc03g034453",3
"Solyc03g036470",4
"Solyc03g036473",6
"Solyc03g042526",4
"Solyc03g043570",3
"Solyc03g043795",5
"Solyc03g044028",2
"Solyc03g044050",3
"Solyc03g044060",1
"Solyc03g044090",1
"Solyc03g044097",2
"Solyc03g044110",4
"Solyc03g044155",2
"Solyc03g044160",3
"Solyc03g044190",6
"Solyc03g044220",1
"Solyc03g044300",5
"Solyc03g044385",3
"Solyc03g044420",5
"Solyc03g044510",2
"Solyc03g044525",6
"Solyc03g044625",1
"Solyc03g044710",3
"Solyc03g044740",3
"Solyc03g044743",6
"Solyc03g044747",2
"Solyc03g044867",6
"Solyc03g044880",6
"Solyc03g044930",3
"Solyc03g045127",3
"Solyc03g046420",3
"Solyc03g046455",3
"Solyc03g046580",2
"Solyc03g046596",6
"Solyc03g071533",2
"Solyc03g071650",5
"Solyc03g071690",1
"Solyc03g071857",4
"Solyc03g051620",6
"Solyc03g051790",2
"Solyc03g051905",3
"Solyc03g053020",3
"Solyc03g058360",6
"Solyc03g058430",4
"Solyc03g058900",3
"Solyc03g058913",3
"Solyc03g058917",1
"Solyc03g058935",5
"Solyc03g058957",3
"Solyc03g059190",4
"Solyc03g059270",1
"Solyc03g059275",3
"Solyc03g059490",4
"Solyc03g059505",3
"Solyc03g060517",3
"Solyc03g061595",4
"Solyc03g061655",6
"Solyc03g062660",3
"Solyc03g062970",3
"Solyc03g063040",1
"Solyc03g063090",5
"Solyc03g063140",2
"Solyc03g063150",5
"Solyc03g063160",5
"Solyc03g063166",3
"Solyc03g063190",3
"Solyc03g063240",4
"Solyc03g063260",2
"Solyc03g063305",3
"Solyc03g063380",3
"Solyc03g063390",4
"Solyc03g063640",5
"Solyc03g063730",3
"Solyc03g063805",4
"Solyc03g064010",5
"Solyc03g013340",3
"Solyc03g077910",4
"Solyc03g078025",3
"Solyc03g078070",5
"Solyc03g078090",6
"Solyc03g078100",6
"Solyc03g078130",6
"Solyc03g078140",6
"Solyc03g078243",3
"Solyc03g078247",6
"Solyc03g078280",4
"Solyc03g078385",6
"Solyc03g078403",3
"Solyc03g078405",6
"Solyc03g078420",3
"Solyc03g078437",3
"Solyc03g078490",3
"Solyc03g078500",3
"Solyc03g078640",3
"Solyc03g078650",2
"Solyc03g078800",3
"Solyc03g078817",6
"Solyc03g079970",6
"Solyc03g079980",6
"Solyc03g080000",3
"Solyc03g080030",3
"Solyc03g080060",1
"Solyc03g080100",1
"Solyc03g080110",3
"Solyc03g080150",3
"Solyc03g080180",3
"Solyc03g081230",1
"Solyc03g081260",1
"Solyc03g081290",3
"Solyc03g081335",3
"Solyc03g082350",4
"Solyc03g082410",3
"Solyc03g082420",3
"Solyc03g082430",2
"Solyc03g082450",2
"Solyc03g082455",6
"Solyc03g082510",6
"Solyc03g082515",3
"Solyc03g082520",3
"Solyc03g082530",3
"Solyc03g082540",3
"Solyc03g082550",3
"Solyc03g082640",3
"Solyc03g082650",3
"Solyc03g082690",6
"Solyc03g082720",1
"Solyc03g082725",3
"Solyc03g082750",3
"Solyc03g082770",3
"Solyc03g082780",3
"Solyc03g082785",3
"Solyc03g082790",3
"Solyc03g083090",3
"Solyc03g083350",4
"Solyc03g083385",5
"Solyc03g083650",3
"Solyc03g083720",3
"Solyc03g083770",1
"Solyc03g083880",6
"Solyc03g083960",2
"Solyc03g091035",3
"Solyc03g093110",3
"Solyc03g093130",3
"Solyc03g093145",3
"Solyc03g093150",4
"Solyc03g093310",5
"Solyc03g093360",3
"Solyc03g093410",1
"Solyc03g093430",3
"Solyc03g093710",6
"Solyc03g093715",4
"Solyc03g093730",4
"Solyc03g093735",6
"Solyc03g093750",4
"Solyc03g093760",4
"Solyc03g093770",6
"Solyc03g093780",4
"Solyc03g093800",6
"Solyc03g093810",6
"Solyc03g094040",6
"Solyc03g094060",4
"Solyc03g094070",3
"Solyc03g095310",3
"Solyc03g095313",6
"Solyc03g095383",6
"Solyc03g095387",3
"Solyc03g095420",6
"Solyc03g095490",1
"Solyc03g095925",6
"Solyc03g095970",3
"Solyc03g095980",1
"Solyc03g096070",3
"Solyc03g096140",4
"Solyc03g096160",4
"Solyc03g096180",3
"Solyc03g096290",1
"Solyc03g096302",3
"Solyc03g096450",2
"Solyc03g096460",2
"Solyc03g096720",3
"Solyc03g096730",1
"Solyc03g096750",3
"Solyc03g096760",3
"Solyc03g096770",3
"Solyc03g096780",3
"Solyc03g096840",2
"Solyc03g097080",2
"Solyc03g097310",2
"Solyc03g097350",2
"Solyc03g097530",5
"Solyc03g097540",4
"Solyc03g097650",1
"Solyc03g097700",3
"Solyc03g097760",4
"Solyc03g097875",4
"Solyc03g097881",4
"Solyc03g097920",3
"Solyc03g098010",6
"Solyc03g098060",3
"Solyc03g098180",5
"Solyc03g098300",1
"Solyc03g098420",3
"Solyc03g098460",4
"Solyc03g098650",4
"Solyc03g098660",2
"Solyc03g098700",4
"Solyc03g098710",4
"Solyc03g098720",4
"Solyc03g098730",4
"Solyc03g098740",4
"Solyc03g098745",6
"Solyc03g098760",4
"Solyc03g098770",4
"Solyc03g098780",4
"Solyc03g098790",4
"Solyc03g020080",4
"Solyc03g020070",4
"Solyc03g020050",4
"Solyc03g020040",2
"Solyc03g020030",2
"Solyc03g020035",4
"Solyc03g019900",5
"Solyc03g019873",1
"Solyc03g019850",1
"Solyc03g019790",1
"Solyc03g110880",5
"Solyc03g110890",6
"Solyc03g110910",3
"Solyc03g110980",3
"Solyc03g110983",3
"Solyc03g111160",3
"Solyc03g111180",5
"Solyc03g111215",3
"Solyc03g111370",3
"Solyc03g111400",6
"Solyc03g111540",6
"Solyc03g111650",4
"Solyc03g111710",1
"Solyc03g111740",2
"Solyc03g111820",2
"Solyc03g111883",6
"Solyc03g111887",6
"Solyc03g111950",6
"Solyc03g111970",3
"Solyc03g111975",6
"Solyc03g111977",6
"Solyc03g111990",3
"Solyc03g112010",3
"Solyc03g112030",6
"Solyc03g112040",6
"Solyc03g112220",6
"Solyc03g112250",6
"Solyc03g112280",5
"Solyc03g112350",5
"Solyc03g112460",4
"Solyc03g112490",5
"Solyc03g112500",3
"Solyc03g112620",1
"Solyc03g112890",4
"Solyc03g112995",4
"Solyc03g113150",4
"Solyc03g113360",3
"Solyc03g113440",3
"Solyc03g113530",2
"Solyc03g113610",4
"Solyc03g113720",5
"Solyc03g113740",5
"Solyc03g113730",5
"Solyc03g113820",3
"Solyc03g113910",2
"Solyc03g114020",1
"Solyc03g114120",2
"Solyc03g114240",2
"Solyc03g114260",4
"Solyc03g114290",1
"Solyc03g114320",5
"Solyc03g114450",1
"Solyc03g114540",3
"Solyc03g114670",5
"Solyc03g114680",5
"Solyc03g114840",3
"Solyc03g115020",1
"Solyc03g115730",5
"Solyc03g115870",1
"Solyc03g115890",1
"Solyc03g115960",3
"Solyc03g116020",5
"Solyc03g116240",6
"Solyc03g116260",3
"Solyc03g116270",5
"Solyc03g116290",3
"Solyc03g116295",3
"Solyc03g116320",1
"Solyc03g116420",6
"Solyc03g116440",3
"Solyc03g116520",6
"Solyc03g116690",1
"Solyc03g116700",2
"Solyc03g116720",5
"Solyc03g116725",3
"Solyc03g116740",1
"Solyc03g116770",3
"Solyc03g116815",3
"Solyc03g116843",3
"Solyc03g116847",3
"Solyc03g116850",3
"Solyc03g116860",3
"Solyc03g116870",3
"Solyc03g116890",3
"Solyc03g116900",3
"Solyc03g116910",3
"Solyc03g116930",3
"Solyc03g116935",3
"Solyc03g116940",3
"Solyc03g116960",3
"Solyc03g116970",3
"Solyc03g116975",3
"Solyc03g116990",3
"Solyc03g117340",4
"Solyc03g117580",1
"Solyc03g117590",1
"Solyc03g118520",3
"Solyc03g118780",1
"Solyc03g119035",5
"Solyc03g119060",1
"Solyc03g119300",6
"Solyc03g119320",4
"Solyc03g119470",3
"Solyc03g120110",4
"Solyc03g120120",3
"Solyc03g120475",1
"Solyc03g120600",3
"Solyc03g121060",4
"Solyc03g121070",4
"Solyc03g121140",5
"Solyc03g121270",4
"Solyc03g121510",5
"Solyc03g121760",5
"Solyc03g121900",1
"Solyc03g122050",4
"Solyc03g122340",1
"Solyc03g123380",2
"Solyc03g123400",2
"Solyc03g123410",2
"Solyc03g123420",2
"Solyc03g123430",5
"Solyc03g123450",2
"Solyc03g123460",2
"Solyc03g123500",1
"Solyc03g123550",2
"Solyc03g123610",2
"Solyc03g123700",4
"Solyc03g123710",4
"Solyc03g124020",3
"Solyc04g071650",1
"Solyc04g056610",5
"Solyc04g005200",3
"Solyc04g010120",2
"Solyc04g017620",3
"Solyc04g019315",3
"Solyc04g040110",6
"Solyc04g026223",3
"Solyc04g025377",3
"Solyc04g025300",3
"Solyc04g045600",1
"Solyc04g051097",3
"Solyc04g051150",4
"Solyc04g051540",3
"Solyc04g051880",3
"Solyc04g054157",6
"Solyc04g056410",4
"Solyc04g056730",3
"Solyc04g057990",5
"Solyc04g064540",3
"Solyc04g071990",1
"Solyc04g074340",6
"Solyc04g074980",1
"Solyc04g076510",1
"Solyc04g076780",3
"Solyc04g005015",3
"Solyc04g005210",6
"Solyc04g005320",3
"Solyc04g005910",1
"Solyc04g006930",3
"Solyc04g006970",3
"Solyc04g007090",2
"Solyc04g007100",3
"Solyc04g007150",4
"Solyc04g007245",3
"Solyc04g007400",2
"Solyc04g007420",3
"Solyc04g007470",6
"Solyc04g007510",2
"Solyc04g007520",3
"Solyc04g007825",2
"Solyc04g008060",4
"Solyc04g008140",3
"Solyc04g008200",3
"Solyc04g009260",6
"Solyc04g009290",3
"Solyc04g009620",4
"Solyc04g009970",5
"Solyc04g010180",4
"Solyc04g011350",1
"Solyc04g014400",3
"Solyc04g014510",1
"Solyc04g014540",1
"Solyc04g014578",3
"Solyc04g014700",3
"Solyc04g014730",3
"Solyc04g014810",1
"Solyc04g014850",3
"Solyc04g014870",1
"Solyc04g015160",1
"Solyc04g015500",3
"Solyc04g015520",3
"Solyc04g015635",3
"Solyc04g016080",5
"Solyc04g016420",3
"Solyc04g016480",6
"Solyc04g016550",3
"Solyc04g017750",1
"Solyc04g017805",2
"Solyc04g018055",3
"Solyc04g018175",6
"Solyc04g018193",3
"Solyc04g040160",1
"Solyc04g040095",3
"Solyc04g039703",6
"Solyc04g026278",6
"Solyc04g026200",3
"Solyc04g026150",6
"Solyc04g026105",3
"Solyc04g026030",1
"Solyc04g025775",3
"Solyc04g025610",5
"Solyc04g025540",4
"Solyc04g025373",3
"Solyc04g025210",3
"Solyc04g024995",6
"Solyc04g024880",3
"Solyc04g024775",3
"Solyc04g024755",3
