"ITAG","cluster"
"Solyc02g089790",11
"Solyc02g089860",11
"Solyc02g089890",10
"Solyc02g090130",11
"Solyc02g090315",11
"Solyc02g090350",11
"Solyc02g090670",11
"Solyc02g091080",11
"Solyc02g091090",11
"Solyc02g091120",10
"Solyc02g091130",11
"Solyc02g091170",11
"Solyc02g091290",4
"Solyc02g091330",11
"Solyc02g091520",16
"Solyc02g091560",25
"Solyc02g091620",20
"Solyc02g091920",26
"Solyc02g091930",32
"Solyc02g092760",11
"Solyc02g092830",11
"Solyc02g093360",11
"Solyc02g093365",11
"Solyc02g094140",11
"Solyc02g094590",11
"Solyc02g094630",10
"Solyc02g094750",11
"Solyc02g044045",29
"Solyc02g043864",2
"Solyc02g055440",8
"Solyc02g055447",11
"Solyc02g055370",7
"Solyc02g050187",12
"Solyc02g050330",2
"Solyc02g005070",26
"Solyc02g005110",26
"Solyc02g005115",26
"Solyc02g005180",11
"Solyc02g005423",11
"Solyc02g005513",11
"Solyc02g011990",25
"Solyc02g014030",2
"Solyc02g014037",3
"Solyc02g014040",11
"Solyc02g014095",2
"Solyc02g014310",35
"Solyc02g014430",32
"Solyc02g014450",32
"Solyc02g014840",14
"Solyc02g014843",4
"Solyc02g014847",18
"Solyc02g020940",31
"Solyc02g021067",11
"Solyc02g021190",10
"Solyc02g021260",3
"Solyc02g021273",2
"Solyc02g021600",11
"Solyc02g021607",18
"Solyc02g021610",18
"Solyc02g022880",1
"Solyc02g022890",15
"Solyc02g022900",34
"Solyc02g023930",11
"Solyc02g023990",2
"Solyc02g023993",22
"Solyc02g024005",22
"Solyc02g024010",22
"Solyc02g024040",18
"Solyc02g024043",18
"Solyc02g024047",11
"Solyc02g026080",11
"Solyc02g030085",11
"Solyc02g030095",11
"Solyc02g030125",16
"Solyc02g030133",16
"Solyc02g030137",11
"Solyc02g030170",19
"Solyc02g030180",11
"Solyc02g030190",11
"Solyc02g030215",18
"Solyc02g030220",18
"Solyc02g030230",21
"Solyc02g030310",12
"Solyc02g030505",11
"Solyc02g031710",1
"Solyc02g031740",32
"Solyc02g032170",13
"Solyc02g032333",18
"Solyc02g032335",11
"Solyc02g032360",11
"Solyc02g032650",11
"Solyc02g032660",25
"Solyc02g032685",11
"Solyc02g032730",11
"Solyc02g032850",5
"Solyc02g032860",13
"Solyc02g032875",11
"Solyc02g032940",16
"Solyc02g032987",11
"Solyc02g033040",30
"Solyc02g036350",16
"Solyc02g036370",19
"Solyc02g036377",10
"Solyc02g036390",34
"Solyc02g037495",25
"Solyc02g037530",26
"Solyc02g037590",14
"Solyc02g037595",10
"Solyc02g038725",11
"Solyc00g007260",2
"Solyc00g007220",29
"Solyc00g007150",14
"Solyc02g061620",12
"Solyc02g061730",28
"Solyc02g061770",28
"Solyc02g061780",28
"Solyc02g061990",26
"Solyc02g062050",27
"Solyc02g062100",14
"Solyc02g062140",26
"Solyc02g062190",11
"Solyc02g062195",18
"Solyc02g062220",20
"Solyc02g062340",20
"Solyc02g062385",10
"Solyc02g062470",11
"Solyc02g062500",11
"Solyc02g062515",19
"Solyc02g062520",19
"Solyc02g062560",16
"Solyc02g062610",2
"Solyc02g062690",19
"Solyc02g062875",10
"Solyc02g062960",22
"Solyc02g063010",26
"Solyc02g063030",25
"Solyc02g063075",12
"Solyc02g063150",31
"Solyc02g063185",15
"Solyc02g063250",22
"Solyc02g063320",8
"Solyc02g063380",13
"Solyc02g063420",25
"Solyc02g063440",26
"Solyc02g063520",25
"Solyc02g063541",8
"Solyc02g064540",4
"Solyc02g064570",11
"Solyc02g064660",12
"Solyc02g064710",12
"Solyc02g064720",25
"Solyc02g064770",11
"Solyc02g064790",11
"Solyc02g064795",11
"Solyc02g064804",11
"Solyc02g064806",11
"Solyc02g064808",11
"Solyc02g064830",11
"Solyc02g064840",11
"Solyc02g064850",11
"Solyc02g064860",11
"Solyc02g064870",11
"Solyc02g064880",11
"Solyc02g064890",11
"Solyc02g064895",11
"Solyc02g064910",11
"Solyc02g064920",11
"Solyc02g064930",11
"Solyc02g064940",16
"Solyc02g064955",11
"Solyc02g064970",11
"Solyc02g064980",11
"Solyc02g064990",11
"Solyc02g065000",11
"Solyc02g065010",11
"Solyc02g065040",18
"Solyc02g065050",5
"Solyc02g065055",11
"Solyc02g065110",11
"Solyc02g065115",4
"Solyc02g065140",18
"Solyc02g065150",18
"Solyc02g065160",17
"Solyc02g065220",4
"Solyc02g065230",16
"Solyc02g065250",7
"Solyc02g094756",22
"Solyc02g065260",22
"Solyc02g094757",22
"Solyc02g065270",22
"Solyc02g065290",35
"Solyc02g065315",4
"Solyc02g065380",13
"Solyc02g065410",11
"Solyc02g065490",2
"Solyc02g065510",11
"Solyc02g065530",22
"Solyc02g065570",22
"Solyc02g065640",11
"Solyc02g065660",11
"Solyc02g065680",19
"Solyc02g065780",25
"Solyc02g067040",12
"Solyc02g067050",25
"Solyc02g067105",11
"Solyc02g067210",11
"Solyc02g067240",11
"Solyc02g067350",30
"Solyc02g067450",12
"Solyc02g067620",18
"Solyc02g067690",11
"Solyc02g067710",18
"Solyc02g067740",2
"Solyc02g067970",29
"Solyc02g068000",18
"Solyc02g068075",25
"Solyc02g068080",25
"Solyc02g068550",10
"Solyc02g068630",11
"Solyc02g068900",19
"Solyc02g069207",11
"Solyc02g069390",13
"Solyc02g069450",25
"Solyc02g070035",24
"Solyc02g070770",11
"Solyc02g070845",11
"Solyc02g070935",19
"Solyc02g071020",19
"Solyc02g071110",25
"Solyc02g071220",25
"Solyc02g071490",11
"Solyc02g071583",3
"Solyc02g071675",22
"Solyc02g071720",20
"Solyc02g071820",11
"Solyc02g071830",12
"Solyc02g072100",11
"Solyc02g072230",5
"Solyc02g073570",23
"Solyc02g073572",4
"Solyc02g073574",1
"Solyc02g073576",1
"Solyc02g076640",7
"Solyc02g076650",33
"Solyc02g076740",12
"Solyc02g076750",11
"Solyc02g077050",29
"Solyc02g077225",10
"Solyc02g077530",29
"Solyc02g077850",11
"Solyc02g077880",13
"Solyc02g077940",33
"Solyc02g077950",32
"Solyc02g078210",34
"Solyc02g078500",11
"Solyc02g078650",17
"Solyc02g078670",16
"Solyc02g079120",11
"Solyc02g079170",33
"Solyc02g079180",34
"Solyc02g079190",35
"Solyc02g079200",36
"Solyc02g079240",34
"Solyc02g079270",34
"Solyc02g079280",34
"Solyc02g079290",34
"Solyc02g079360",2
"Solyc02g079370",1
"Solyc02g079380",1
"Solyc02g079415",29
"Solyc02g079440",34
"Solyc02g079470",34
"Solyc02g079490",34
"Solyc02g079520",34
"Solyc02g079537",34
"Solyc02g079540",34
"Solyc02g079570",17
"Solyc02g079620",23
"Solyc02g079730",2
"Solyc02g079830",30
"Solyc02g079860",18
"Solyc02g079890",18
"Solyc02g079895",18
"Solyc02g079900",18
"Solyc02g079910",18
"Solyc02g080130",2
"Solyc02g080220",10
"Solyc02g080230",24
"Solyc02g080265",35
"Solyc02g080270",5
"Solyc02g080350",18
"Solyc02g080465",10
"Solyc02g080510",25
"Solyc02g080520",25
"Solyc02g080530",26
"Solyc02g080650",2
"Solyc02g080680",9
"Solyc02g080740",11
"Solyc02g080860",16
"Solyc02g081084",23
"Solyc02g081130",18
"Solyc02g081190",32
"Solyc02g081230",22
"Solyc02g081340",36
"Solyc02g081745",11
"Solyc02g082100",11
"Solyc02g082320",10
"Solyc02g082330",10
"Solyc02g082360",3
"Solyc02g082370",10
"Solyc02g082390",10
"Solyc02g082410",10
"Solyc02g082420",10
"Solyc02g082450",11
"Solyc02g082490",11
"Solyc02g082613",13
"Solyc02g082870",11
"Solyc02g082930",21
"Solyc02g083080",23
"Solyc02g083430",18
"Solyc02g084190",2
"Solyc02g084360",19
"Solyc02g084390",32
"Solyc02g084450",13
"Solyc02g084455",1
"Solyc02g084560",11
"Solyc02g084680",35
"Solyc02g084950",25
"Solyc02g085020",36
"Solyc02g085740",33
"Solyc02g085950",31
"Solyc02g085940",31
"Solyc02g086000",11
"Solyc02g086440",19
"Solyc02g086463",31
"Solyc02g086530",9
"Solyc02g086670",11
"Solyc02g086830",13
"Solyc02g086930",27
"Solyc02g086970",1
"Solyc02g087170",11
"Solyc02g087370",11
"Solyc02g087380",11
"Solyc02g087390",11
"Solyc02g087870",32
"Solyc02g088117",18
"Solyc02g089020",35
"Solyc02g089160",20
"Solyc02g089250",25
"Solyc02g089450",18
"Solyc02g089460",18
"Solyc02g089470",18
"Solyc02g089480",18
"Solyc02g089490",18
"Solyc02g089493",11
"Solyc02g089497",11
"Solyc02g089510",11
"Solyc02g089545",11
"Solyc02g089570",11
"Solyc02g089580",11
"Solyc02g089615",16
"Solyc02g089620",25
"Solyc02g089650",16
"Solyc02g089680",11
"Solyc02g089685",11
"Solyc02g089690",11
"Solyc02g089700",11
"Solyc02g089710",11
"Solyc02g089720",11
"Solyc02g089730",11
"Solyc02g089740",11
"Solyc02g089750",11
"Solyc02g089760",10
"Solyc02g089810",11
"Solyc02g089830",11
"Solyc02g089840",10
"Solyc02g089870",10
"Solyc02g089880",10
"Solyc02g089920",11
"Solyc02g089910",11
"Solyc02g089930",11
"Solyc02g089990",10
"Solyc02g090000",10
"Solyc02g090010",10
"Solyc02g090043",10
"Solyc02g090080",10
"Solyc02g090120",10
"Solyc02g090260",2
"Solyc02g090300",18
"Solyc02g090310",21
"Solyc02g090400",11
"Solyc02g090520",18
"Solyc02g090620",10
"Solyc02g090720",28
"Solyc02g090890",16
"Solyc02g091020",10
"Solyc02g091023",10
"Solyc02g091027",11
"Solyc02g091040",11
"Solyc02g091050",11
"Solyc02g091060",11
"Solyc08g079210",11
"Solyc02g091085",11
"Solyc02g091110",12
"Solyc02g091140",11
"Solyc02g091150",11
"Solyc02g091160",11
"Solyc02g091180",11
"Solyc02g091250",11
"Solyc02g091260",11
"Solyc02g091280",5
"Solyc02g091300",11
"Solyc02g091345",11
"Solyc02g091390",11
"Solyc02g091400",11
"Solyc02g091470",11
"Solyc02g091480",16
"Solyc02g091500",11
"Solyc02g091550",11
"Solyc02g091690",20
"Solyc02g091733",10
"Solyc02g091910",2
"Solyc02g092045",34
"Solyc02g092050",7
"Solyc02g092215",13
"Solyc02g092370",32
"Solyc02g092480",25
"Solyc02g092530",19
"Solyc02g092533",25
"Solyc02g092550",25
"Solyc02g092590",25
"Solyc02g092700",25
"Solyc02g092820",26
"Solyc02g093070",22
"Solyc02g093120",11
"Solyc02g093180",9
"Solyc02g093185",10
"Solyc02g093270",10
"Solyc02g093280",3
"Solyc02g093410",10
"Solyc02g094400",25
"Solyc02g094635",11
"Solyc10g036690",11
"Solyc02g094740",11
"Solyc03g033630",11
"Solyc03g071507",11
"Solyc03g059260",19
"Solyc03g062837",11
"Solyc03g111880",11
"Solyc03g117540",27
"Solyc03g005960",20
"Solyc03g006770",3
"Solyc03g006900",23
"Solyc03g025440",18
"Solyc03g031820",11
"Solyc03g034415",16
"Solyc03g044022",11
"Solyc03g044620",12
"Solyc03g046450",11
"Solyc03g051950",4
"Solyc03g078230",10
"Solyc03g078535",11
"Solyc03g078813",5
"Solyc03g093785",11
"Solyc03g094145",11
"Solyc03g096093",11
"Solyc03g096390",1
"Solyc03g097580",4
"Solyc03g098210",11
"Solyc03g111170",11
"Solyc03g111350",18
"Solyc03g115900",19
"Solyc03g119530",11
"Solyc03g005590",18
"Solyc03g006100",16
"Solyc03g006220",31
"Solyc03g006260",20
"Solyc03g006480",11
"Solyc03g006500",16
"Solyc03g007050",35
"Solyc03g007150",11
"Solyc03g007530",31
"Solyc03g007970",1
"Solyc03g025613",23
"Solyc03g025970",13
"Solyc03g026130",29
"Solyc03g031600",16
"Solyc03g031680",10
"Solyc03g031740",11
"Solyc03g031770",18
"Solyc03g031800",8
"Solyc03g031900",11
"Solyc03g031920",16
"Solyc03g031990",11
"Solyc03g032080",11
"Solyc03g032110",11
"Solyc03g032240",11
"Solyc03g033260",11
"Solyc03g033290",18
"Solyc03g033550",11
"Solyc03g033790",11
"Solyc03g033835",2
"Solyc03g034060",1
"Solyc03g034105",11
"Solyc03g034206",11
"Solyc03g034380",25
"Solyc03g042522",18
"Solyc03g042560",31
"Solyc03g043577",11
"Solyc03g044080",10
"Solyc03g044150",32
"Solyc03g044273",11
"Solyc03g044350",10
"Solyc03g044677",11
"Solyc03g044790",30
"Solyc03g044820",5
"Solyc03g044835",10
"Solyc03g044905",11
"Solyc03g044995",11
"Solyc03g045140",11
"Solyc03g046203",26
"Solyc03g046205",11
"Solyc03g051640",3
"Solyc03g051727",11
"Solyc03g051920",12
"Solyc03g053027",11
"Solyc03g053105",2
"Solyc03g058550",11
"Solyc03g058853",11
"Solyc03g058860",11
"Solyc03g058953",11
"Solyc03g058970",11
"Solyc03g059035",11
"Solyc03g059070",18
"Solyc03g059200",11
"Solyc03g059235",11
"Solyc03g059316",11
"Solyc03g059395",11
"Solyc03g060513",11
"Solyc03g063340",11
"Solyc03g065110",11
"Solyc03g013430",12
"Solyc03g013030",11
"Solyc03g078075",11
"Solyc03g078150",10
"Solyc03g078175",18
"Solyc03g078360",32
"Solyc03g078425",11
"Solyc03g078495",11
"Solyc03g078515",11
"Solyc03g078710",16
"Solyc03g078780",11
"Solyc03g078810",15
"Solyc03g079903",10
"Solyc03g080080",25
"Solyc03g082470",11
"Solyc03g082620",32
"Solyc03g082685",11
"Solyc03g083010",2
"Solyc03g083120",11
"Solyc03g083590",11
"Solyc03g093070",11
"Solyc03g093270",12
"Solyc03g093330",32
"Solyc03g093380",14
"Solyc03g093647",11
"Solyc03g093720",11
"Solyc03g093740",18
"Solyc03g093790",10
"Solyc03g094160",27
"Solyc03g095450",11
"Solyc03g095787",11
"Solyc03g095820",11
"Solyc03g096055",11
"Solyc03g096130",5
"Solyc03g096135",11
"Solyc03g096308",10
"Solyc03g096380",11
"Solyc03g096660",11
"Solyc03g096740",17
"Solyc03g097520",4
"Solyc03g097585",18
"Solyc03g097675",11
"Solyc03g097750",11
"Solyc03g097930",11
"Solyc03g098705",11
"Solyc03g020060",35
"Solyc03g111120",21
"Solyc03g111455",11
"Solyc03g111797",32
"Solyc03g111920",11
"Solyc03g111930",11
"Solyc03g111935",18
"Solyc03g111973",16
"Solyc03g111995",16
"Solyc03g113390",9
"Solyc03g113420",22
"Solyc03g113470",11
"Solyc03g113590",11
"Solyc03g113920",11
"Solyc03g114070",36
"Solyc03g114560",21
"Solyc03g115530",11
"Solyc03g115700",16
"Solyc03g115930",11
"Solyc03g116030",33
"Solyc03g116170",35
"Solyc03g116335",18
"Solyc03g116430",11
"Solyc03g116830",11
"Solyc03g116950",11
"Solyc03g117110",2
"Solyc03g117300",2
"Solyc03g117490",11
"Solyc03g118430",11
"Solyc03g118710",11
"Solyc03g119140",16
"Solyc03g119570",11
"Solyc03g119640",2
"Solyc03g119720",26
"Solyc03g119830",28
"Solyc03g120300",18
"Solyc03g120620",36
"Solyc03g120700",4
"Solyc03g120910",25
"Solyc03g121650",11
"Solyc03g121770",18
"Solyc03g122360",25
"Solyc03g123480",1
"Solyc03g123510",23
"Solyc03g123530",30
"Solyc03g123560",19
"Solyc03g124040",11
"Solyc03g005130",11
"Solyc03g005150",34
"Solyc03g005760",19
"Solyc03g005770",19
"Solyc03g005780",19
"Solyc03g005775",19
"Solyc03g005910",32
"Solyc03g006000",11
"Solyc03g006040",35
"Solyc03g006110",11
"Solyc03g006150",18
"Solyc03g006173",23
"Solyc03g006200",18
"Solyc03g006210",18
"Solyc03g006270",21
"Solyc03g006360",11
"Solyc03g006490",26
"Solyc03g006510",14
"Solyc03g006530",11
"Solyc03g006590",13
"Solyc03g006610",11
"Solyc03g006830",10
"Solyc03g006840",13
"Solyc03g006960",20
"Solyc03g006980",17
"Solyc03g007360",11
"Solyc03g007390",2
"Solyc03g007410",35
"Solyc03g007470",26
"Solyc03g007560",11
"Solyc03g007760",31
"Solyc03g007840",11
"Solyc03g007870",31
"Solyc03g007920",2
"Solyc03g007940",2
"Solyc03g025190",36
"Solyc03g025200",2
"Solyc03g025430",18
"Solyc03g025480",11
"Solyc03g025790",31
"Solyc03g025910",1
"Solyc03g026010",11
"Solyc03g026030",11
"Solyc03g026110",16
"Solyc03g026220",13
"Solyc03g026315",2
"Solyc03g031420",25
"Solyc03g031710",10
"Solyc03g031750",11
"Solyc03g031755",11
"Solyc03g031760",35
"Solyc03g031780",17
"Solyc03g031870",10
"Solyc03g031880",11
"Solyc03g031890",15
"Solyc03g031960",10
"Solyc03g031980",11
"Solyc03g032025",11
"Solyc03g032030",12
"Solyc03g032035",11
"Solyc03g032055",11
"Solyc03g032060",11
"Solyc03g032150",11
"Solyc03g032200",11
"Solyc03g032210",11
"Solyc03g032215",11
"Solyc03g032220",11
"Solyc03g032230",11
"Solyc03g032245",11
"Solyc03g033240",18
"Solyc03g033245",11
"Solyc03g033250",18
"Solyc03g033280",18
"Solyc03g033300",18
"Solyc03g033370",23
"Solyc03g033535",11
"Solyc03g033745",11
"Solyc03g033760",11
"Solyc03g033825",11
"Solyc03g033830",11
"Solyc03g034090",11
"Solyc03g034201",28
"Solyc03g034202",18
"Solyc03g034230",34
"Solyc03g034320",20
"Solyc03g034370",20
"Solyc03g034375",25
"Solyc03g034390",25
"Solyc03g034413",11
"Solyc03g034417",14
"Solyc03g034453",20
"Solyc03g036470",11
"Solyc03g036473",12
"Solyc03g042526",3
"Solyc03g043570",11
"Solyc03g043795",5
"Solyc03g044028",2
"Solyc03g044050",11
"Solyc03g044060",20
"Solyc03g044090",23
"Solyc03g044097",13
"Solyc03g044110",4
"Solyc03g044155",32
"Solyc03g044160",11
"Solyc03g044190",12
"Solyc03g044220",11
"Solyc03g044300",7
"Solyc03g044385",11
"Solyc03g044420",5
"Solyc03g044510",32
"Solyc03g044525",18
"Solyc03g044625",13
"Solyc03g044710",11
"Solyc03g044740",19
"Solyc03g044743",10
"Solyc03g044747",14
"Solyc03g044867",11
"Solyc03g044880",10
"Solyc03g044930",11
"Solyc03g045127",33
"Solyc03g046420",36
"Solyc03g046455",11
"Solyc03g046580",18
"Solyc03g046596",11
"Solyc03g071533",14
"Solyc03g071650",19
"Solyc03g071690",20
"Solyc03g071857",36
"Solyc03g051620",10
"Solyc03g051790",26
"Solyc03g051905",11
"Solyc03g053020",5
"Solyc03g058360",18
"Solyc03g058430",14
"Solyc03g058900",12
"Solyc03g058913",11
"Solyc03g058917",33
"Solyc03g058935",14
"Solyc03g058957",11
"Solyc03g059190",30
"Solyc03g059270",20
"Solyc03g059275",11
"Solyc03g059490",2
"Solyc03g059505",11
"Solyc03g060517",11
"Solyc03g061595",11
"Solyc03g061655",18
"Solyc03g062660",11
"Solyc03g062970",11
"Solyc03g063040",33
"Solyc03g063090",2
"Solyc03g063140",26
"Solyc03g063150",3
"Solyc03g063160",2
"Solyc03g063166",11
"Solyc03g063190",18
"Solyc03g063240",14
"Solyc03g063260",2
"Solyc03g063305",11
"Solyc03g063380",11
"Solyc03g063390",21
"Solyc03g063640",2
"Solyc03g063730",11
"Solyc03g063805",24
"Solyc03g064010",11
"Solyc03g013340",11
"Solyc03g077910",2
"Solyc03g078025",11
"Solyc03g078070",11
"Solyc03g078090",11
"Solyc03g078100",11
"Solyc03g078130",11
"Solyc03g078140",11
"Solyc03g078243",10
"Solyc03g078247",11
"Solyc03g078280",36
"Solyc03g078385",18
"Solyc03g078403",16
"Solyc03g078405",10
"Solyc03g078420",11
"Solyc03g078437",11
"Solyc03g078490",20
"Solyc03g078500",17
"Solyc03g078640",15
"Solyc03g078650",8
"Solyc03g078800",28
"Solyc03g078817",11
"Solyc03g079970",12
"Solyc03g079980",12
"Solyc03g080000",12
"Solyc03g080030",11
"Solyc03g080060",21
"Solyc03g080100",31
"Solyc03g080110",11
"Solyc03g080150",12
"Solyc03g080180",25
"Solyc03g081230",25
"Solyc03g081260",25
"Solyc03g081290",8
"Solyc03g081335",12
"Solyc03g082350",11
"Solyc03g082410",11
"Solyc03g082420",11
"Solyc03g082430",25
"Solyc03g082450",11
"Solyc03g082455",11
"Solyc03g082510",11
"Solyc03g082515",11
"Solyc03g082520",18
"Solyc03g082530",18
"Solyc03g082540",13
"Solyc03g082550",18
"Solyc03g082640",16
"Solyc03g082650",18
"Solyc03g082690",17
"Solyc03g082720",28
"Solyc03g082725",11
"Solyc03g082750",18
"Solyc03g082770",11
"Solyc03g082780",18
"Solyc03g082785",18
"Solyc03g082790",11
"Solyc03g083090",2
"Solyc03g083350",1
"Solyc03g083385",7
"Solyc03g083650",16
"Solyc03g083720",20
"Solyc03g083770",20
"Solyc03g083880",11
"Solyc03g083960",25
"Solyc03g091035",11
"Solyc03g093110",15
"Solyc03g093130",15
"Solyc03g093145",29
"Solyc03g093150",1
"Solyc03g093310",2
"Solyc03g093360",26
"Solyc03g093410",2
"Solyc03g093430",11
"Solyc03g093710",18
"Solyc03g093715",18
"Solyc03g093730",18
"Solyc03g093735",18
"Solyc03g093750",10
"Solyc03g093760",16
"Solyc03g093770",22
"Solyc03g093780",22
"Solyc03g093800",22
"Solyc03g093810",22
"Solyc03g094040",27
"Solyc03g094060",1
"Solyc03g094070",14
"Solyc03g095310",15
"Solyc03g095313",2
"Solyc03g095383",11
"Solyc03g095387",11
"Solyc03g095420",4
"Solyc03g095490",25
"Solyc03g095925",2
"Solyc03g095970",20
"Solyc03g095980",25
"Solyc03g096070",12
"Solyc03g096140",15
"Solyc03g096160",5
"Solyc03g096180",5
"Solyc03g096290",31
"Solyc03g096302",12
"Solyc03g096450",19
"Solyc03g096460",32
"Solyc03g096720",11
"Solyc03g096730",19
"Solyc03g096750",12
"Solyc03g096760",12
"Solyc03g096770",12
"Solyc03g096780",12
"Solyc03g096840",13
"Solyc03g097080",11
"Solyc03g097310",11
"Solyc03g097350",34
"Solyc03g097530",29
"Solyc03g097540",11
"Solyc03g097650",16
"Solyc03g097700",11
"Solyc03g097760",24
"Solyc03g097875",4
"Solyc03g097881",29
"Solyc03g097920",11
"Solyc03g098010",11
"Solyc03g098060",26
"Solyc03g098180",11
"Solyc03g098300",31
"Solyc03g098420",17
"Solyc03g098460",35
"Solyc03g098650",35
"Solyc03g098660",13
"Solyc03g098700",35
"Solyc03g098710",35
"Solyc03g098720",35
"Solyc03g098730",33
"Solyc03g098740",29
"Solyc03g098745",29
"Solyc03g098760",29
"Solyc03g098770",35
"Solyc03g098780",35
"Solyc03g098790",35
"Solyc03g020080",18
"Solyc03g020070",35
"Solyc03g020050",35
"Solyc03g020040",25
"Solyc03g020030",25
"Solyc03g020035",35
"Solyc03g019900",11
"Solyc03g019873",1
"Solyc03g019850",1
"Solyc03g019790",25
"Solyc03g110880",18
"Solyc03g110890",18
"Solyc03g110910",10
"Solyc03g110980",11
"Solyc03g110983",11
"Solyc03g111160",16
"Solyc03g111180",11
"Solyc03g111215",23
"Solyc03g111370",2
"Solyc03g111400",11
"Solyc03g111540",17
"Solyc03g111650",2
"Solyc03g111710",25
"Solyc03g111740",2
"Solyc03g111820",34
"Solyc03g111883",11
"Solyc03g111887",11
"Solyc03g111950",11
"Solyc03g111970",11
"Solyc03g111975",11
"Solyc03g111977",11
"Solyc03g111990",10
"Solyc03g112010",16
"Solyc03g112030",16
"Solyc03g112040",16
"Solyc03g112220",11
"Solyc03g112250",11
"Solyc03g112280",18
"Solyc03g112350",11
"Solyc03g112460",3
"Solyc03g112490",11
"Solyc03g112500",26
"Solyc03g112620",25
"Solyc03g112890",11
"Solyc03g112995",11
"Solyc03g113150",22
"Solyc03g113360",22
"Solyc03g113440",22
"Solyc03g113530",10
"Solyc03g113610",11
"Solyc03g113720",2
"Solyc03g113740",26
"Solyc03g113730",26
"Solyc03g113820",26
"Solyc03g113910",26
"Solyc03g114020",19
"Solyc03g114120",13
"Solyc03g114240",25
"Solyc03g114260",11
"Solyc03g114290",25
"Solyc03g114320",11
"Solyc03g114450",19
"Solyc03g114540",11
"Solyc03g114670",11
"Solyc03g114680",11
"Solyc03g114840",11
"Solyc03g115020",11
"Solyc03g115730",1
"Solyc03g115870",25
"Solyc03g115890",31
"Solyc03g115960",27
"Solyc03g116020",29
"Solyc03g116240",17
"Solyc03g116260",23
"Solyc03g116270",17
"Solyc03g116290",17
"Solyc03g116295",11
"Solyc03g116320",20
"Solyc03g116420",18
"Solyc03g116440",18
"Solyc03g116520",18
"Solyc03g116690",10
"Solyc03g116700",10
"Solyc03g116720",10
"Solyc03g116725",10
"Solyc03g116740",25
"Solyc03g116770",11
"Solyc03g116815",11
"Solyc03g116843",11
"Solyc03g116847",11
"Solyc03g116850",11
"Solyc03g116860",18
"Solyc03g116870",16
"Solyc03g116890",11
"Solyc03g116900",11
"Solyc03g116910",16
"Solyc03g116930",11
"Solyc03g116935",11
"Solyc03g116940",11
"Solyc03g116960",11
"Solyc03g116970",11
"Solyc03g116975",18
"Solyc03g116990",18
"Solyc03g117340",16
"Solyc03g117580",19
"Solyc03g117590",19
"Solyc03g118520",12
"Solyc03g118780",26
"Solyc03g119035",10
"Solyc03g119060",32
"Solyc03g119300",11
"Solyc03g119320",18
"Solyc03g119470",4
"Solyc03g120110",4
"Solyc03g120120",9
"Solyc03g120475",2
"Solyc03g120600",11
"Solyc03g121060",35
"Solyc03g121070",35
"Solyc03g121140",2
"Solyc03g121270",10
"Solyc03g121510",18
"Solyc03g121760",11
"Solyc03g121900",27
"Solyc03g122050",29
"Solyc03g122340",21
"Solyc03g123380",32
"Solyc03g123400",34
"Solyc03g123410",26
"Solyc03g123420",18
"Solyc03g123430",35
"Solyc03g123450",34
"Solyc03g123460",31
"Solyc03g123500",1
"Solyc03g123550",27
"Solyc03g123610",17
"Solyc03g123700",2
"Solyc03g123710",27
"Solyc03g124020",10
"Solyc04g071650",25
"Solyc04g056610",3
"Solyc04g005200",16
"Solyc04g010120",11
"Solyc04g017620",11
"Solyc04g019315",11
"Solyc04g040110",4
"Solyc04g026223",11
"Solyc04g025377",11
"Solyc04g025300",10
"Solyc04g045600",19
"Solyc04g051097",11
"Solyc04g051150",10
"Solyc04g051540",25
"Solyc04g051880",12
"Solyc04g054157",18
"Solyc04g056410",2
"Solyc04g056730",11
"Solyc04g057990",3
"Solyc04g064540",11
"Solyc04g071990",10
"Solyc04g074340",11
"Solyc04g074980",11
"Solyc04g076510",11
"Solyc04g076780",22
"Solyc04g005015",18
"Solyc04g005210",18
"Solyc04g005320",23
"Solyc04g005910",25
"Solyc04g006930",34
"Solyc04g006970",16
"Solyc04g007090",4
"Solyc04g007100",11
"Solyc04g007150",36
"Solyc04g007245",11
"Solyc04g007400",21
"Solyc04g007420",10
"Solyc04g007470",8
"Solyc04g007510",2
"Solyc04g007520",28
"Solyc04g007825",34
"Solyc04g008060",36
"Solyc04g008140",11
"Solyc04g008200",16
"Solyc04g009260",18
"Solyc04g009290",28
"Solyc04g009620",36
"Solyc04g009970",10
"Solyc04g010180",11
"Solyc04g011350",11
"Solyc04g014400",4
"Solyc04g014510",16
"Solyc04g014540",25
"Solyc04g014578",11
"Solyc04g014700",11
"Solyc04g014730",2
"Solyc04g014810",10
"Solyc04g014850",18
"Solyc04g014870",21
"Solyc04g015160",13
"Solyc04g015500",2
"Solyc04g015520",18
"Solyc04g015635",11
"Solyc04g016080",24
"Solyc04g016420",12
"Solyc04g016480",11
"Solyc04g016550",11
"Solyc04g017750",26
"Solyc04g017805",2
"Solyc04g018055",11
"Solyc04g018175",12
"Solyc04g018193",11
"Solyc04g040160",13
"Solyc04g040095",11
"Solyc04g039703",11
"Solyc04g026278",11
"Solyc04g026200",11
"Solyc04g026150",11
"Solyc04g026105",11
"Solyc04g026030",31
"Solyc04g025775",11
"Solyc04g025610",14
"Solyc04g025540",12
"Solyc04g025373",11
"Solyc04g025210",10
"Solyc04g024995",11
"Solyc04g024880",11
"Solyc04g024775",11
