"ITAG","cluster"
"Solyc02g089790",29
"Solyc02g089860",29
"Solyc02g089890",35
"Solyc02g090130",35
"Solyc02g090315",28
"Solyc02g090350",29
"Solyc02g090670",28
"Solyc02g091080",29
"Solyc02g091090",29
"Solyc02g091120",2
"Solyc02g091130",29
"Solyc02g091170",29
"Solyc02g091290",36
"Solyc02g091330",35
"Solyc02g091520",32
"Solyc02g091560",19
"Solyc02g091620",35
"Solyc02g091920",31
"Solyc02g091930",7
"Solyc02g092760",34
"Solyc02g092830",35
"Solyc02g093360",35
"Solyc02g093365",35
"Solyc02g094140",35
"Solyc02g094590",3
"Solyc02g094630",27
"Solyc02g094750",35
"Solyc02g044045",11
"Solyc02g043864",3
"Solyc02g055440",20
"Solyc02g055447",36
"Solyc02g055370",4
"Solyc02g050187",22
"Solyc02g050330",4
"Solyc02g005070",5
"Solyc02g005110",14
"Solyc02g005115",14
"Solyc02g005180",27
"Solyc02g005423",29
"Solyc02g005513",29
"Solyc02g011990",6
"Solyc02g014030",31
"Solyc02g014037",21
"Solyc02g014040",29
"Solyc02g014095",21
"Solyc02g014310",4
"Solyc02g014430",31
"Solyc02g014450",12
"Solyc02g014840",30
"Solyc02g014843",28
"Solyc02g014847",35
"Solyc02g020940",20
"Solyc02g021067",29
"Solyc02g021190",29
"Solyc02g021260",10
"Solyc02g021273",3
"Solyc02g021600",31
"Solyc02g021607",35
"Solyc02g021610",33
"Solyc02g022880",33
"Solyc02g022890",35
"Solyc02g022900",19
"Solyc02g023930",29
"Solyc02g023990",25
"Solyc02g023993",35
"Solyc02g024005",27
"Solyc02g024010",35
"Solyc02g024040",35
"Solyc02g024043",29
"Solyc02g024047",35
"Solyc02g026080",29
"Solyc02g030085",29
"Solyc02g030095",29
"Solyc02g030125",35
"Solyc02g030133",35
"Solyc02g030137",29
"Solyc02g030170",19
"Solyc02g030180",29
"Solyc02g030190",24
"Solyc02g030215",35
"Solyc02g030220",35
"Solyc02g030230",26
"Solyc02g030310",29
"Solyc02g030505",23
"Solyc02g031710",13
"Solyc02g031740",20
"Solyc02g032170",9
"Solyc02g032333",16
"Solyc02g032335",29
"Solyc02g032360",30
"Solyc02g032650",24
"Solyc02g032660",28
"Solyc02g032685",35
"Solyc02g032730",29
"Solyc02g032850",12
"Solyc02g032860",15
"Solyc02g032875",29
"Solyc02g032940",19
"Solyc02g032987",29
"Solyc02g033040",18
"Solyc02g036350",25
"Solyc02g036370",2
"Solyc02g036377",29
"Solyc02g036390",34
"Solyc02g037495",19
"Solyc02g037530",14
"Solyc02g037590",2
"Solyc02g037595",36
"Solyc02g038725",35
"Solyc00g007260",12
"Solyc00g007220",11
"Solyc00g007150",9
"Solyc02g061620",5
"Solyc02g061730",23
"Solyc02g061770",11
"Solyc02g061780",11
"Solyc02g061990",25
"Solyc02g062050",25
"Solyc02g062100",35
"Solyc02g062140",13
"Solyc02g062190",6
"Solyc02g062195",36
"Solyc02g062220",36
"Solyc02g062340",19
"Solyc02g062385",23
"Solyc02g062470",29
"Solyc02g062500",28
"Solyc02g062515",1
"Solyc02g062520",1
"Solyc02g062560",8
"Solyc02g062610",13
"Solyc02g062690",19
"Solyc02g062875",36
"Solyc02g062960",11
"Solyc02g063010",26
"Solyc02g063030",19
"Solyc02g063075",12
"Solyc02g063150",19
"Solyc02g063185",35
"Solyc02g063250",29
"Solyc02g063320",26
"Solyc02g063380",20
"Solyc02g063420",25
"Solyc02g063440",25
"Solyc02g063520",25
"Solyc02g063541",28
"Solyc02g064540",34
"Solyc02g064570",35
"Solyc02g064660",34
"Solyc02g064710",34
"Solyc02g064720",26
"Solyc02g064770",29
"Solyc02g064790",36
"Solyc02g064795",36
"Solyc02g064804",36
"Solyc02g064806",36
"Solyc02g064808",36
"Solyc02g064830",36
"Solyc02g064840",36
"Solyc02g064850",36
"Solyc02g064860",36
"Solyc02g064870",36
"Solyc02g064880",36
"Solyc02g064890",36
"Solyc02g064895",24
"Solyc02g064910",36
"Solyc02g064920",36
"Solyc02g064930",36
"Solyc02g064940",29
"Solyc02g064955",36
"Solyc02g064970",36
"Solyc02g064980",36
"Solyc02g064990",29
"Solyc02g065000",36
"Solyc02g065010",36
"Solyc02g065040",29
"Solyc02g065050",36
"Solyc02g065055",29
"Solyc02g065110",32
"Solyc02g065115",35
"Solyc02g065140",34
"Solyc02g065150",36
"Solyc02g065160",36
"Solyc02g065220",24
"Solyc02g065230",18
"Solyc02g065250",12
"Solyc02g094756",18
"Solyc02g065260",18
"Solyc02g094757",18
"Solyc02g065270",18
"Solyc02g065290",11
"Solyc02g065315",18
"Solyc02g065380",12
"Solyc02g065410",11
"Solyc02g065490",9
"Solyc02g065510",17
"Solyc02g065530",26
"Solyc02g065570",26
"Solyc02g065640",24
"Solyc02g065660",3
"Solyc02g065680",7
"Solyc02g065780",31
"Solyc02g067040",35
"Solyc02g067050",25
"Solyc02g067105",33
"Solyc02g067210",6
"Solyc02g067240",35
"Solyc02g067350",35
"Solyc02g067450",35
"Solyc02g067620",2
"Solyc02g067690",28
"Solyc02g067710",22
"Solyc02g067740",16
"Solyc02g067970",1
"Solyc02g068000",23
"Solyc02g068075",19
"Solyc02g068080",20
"Solyc02g068550",14
"Solyc02g068630",17
"Solyc02g068900",26
"Solyc02g069207",22
"Solyc02g069390",9
"Solyc02g069450",19
"Solyc02g070035",12
"Solyc02g070770",5
"Solyc02g070845",36
"Solyc02g070935",19
"Solyc02g071020",19
"Solyc02g071110",19
"Solyc02g071220",25
"Solyc02g071490",33
"Solyc02g071583",12
"Solyc02g071675",34
"Solyc02g071720",25
"Solyc02g071820",35
"Solyc02g071830",9
"Solyc02g072100",33
"Solyc02g072230",1
"Solyc02g073570",29
"Solyc02g073572",1
"Solyc02g073574",12
"Solyc02g073576",5
"Solyc02g076640",18
"Solyc02g076650",24
"Solyc02g076740",19
"Solyc02g076750",13
"Solyc02g077050",31
"Solyc02g077225",21
"Solyc02g077530",23
"Solyc02g077850",11
"Solyc02g077880",7
"Solyc02g077940",31
"Solyc02g077950",25
"Solyc02g078210",1
"Solyc02g078500",24
"Solyc02g078650",1
"Solyc02g078670",7
"Solyc02g079120",12
"Solyc02g079170",12
"Solyc02g079180",24
"Solyc02g079190",12
"Solyc02g079200",12
"Solyc02g079240",12
"Solyc02g079270",18
"Solyc02g079280",12
"Solyc02g079290",12
"Solyc02g079360",30
"Solyc02g079370",10
"Solyc02g079380",10
"Solyc02g079415",11
"Solyc02g079440",17
"Solyc02g079470",17
"Solyc02g079490",18
"Solyc02g079520",13
"Solyc02g079537",18
"Solyc02g079540",36
"Solyc02g079570",6
"Solyc02g079620",18
"Solyc02g079730",11
"Solyc02g079830",12
"Solyc02g079860",18
"Solyc02g079890",18
"Solyc02g079895",18
"Solyc02g079900",18
"Solyc02g079910",18
"Solyc02g080130",4
"Solyc02g080220",36
"Solyc02g080230",11
"Solyc02g080265",11
"Solyc02g080270",12
"Solyc02g080350",35
"Solyc02g080465",35
"Solyc02g080510",25
"Solyc02g080520",25
"Solyc02g080530",7
"Solyc02g080650",19
"Solyc02g080680",36
"Solyc02g080740",36
"Solyc02g080860",27
"Solyc02g081084",29
"Solyc02g081130",34
"Solyc02g081190",25
"Solyc02g081230",12
"Solyc02g081340",18
"Solyc02g081745",23
"Solyc02g082100",16
"Solyc02g082320",29
"Solyc02g082330",29
"Solyc02g082360",23
"Solyc02g082370",29
"Solyc02g082390",29
"Solyc02g082410",24
"Solyc02g082420",29
"Solyc02g082450",23
"Solyc02g082490",15
"Solyc02g082613",13
"Solyc02g082870",35
"Solyc02g082930",31
"Solyc02g083080",36
"Solyc02g083430",12
"Solyc02g084190",31
"Solyc02g084360",7
"Solyc02g084390",7
"Solyc02g084450",1
"Solyc02g084455",1
"Solyc02g084560",22
"Solyc02g084680",23
"Solyc02g084950",20
"Solyc02g085020",12
"Solyc02g085740",12
"Solyc02g085950",19
"Solyc02g085940",19
"Solyc02g086000",9
"Solyc02g086440",1
"Solyc02g086463",7
"Solyc02g086530",36
"Solyc02g086670",14
"Solyc02g086830",12
"Solyc02g086930",13
"Solyc02g086970",19
"Solyc02g087170",8
"Solyc02g087370",24
"Solyc02g087380",29
"Solyc02g087390",36
"Solyc02g087870",25
"Solyc02g088117",10
"Solyc02g089020",12
"Solyc02g089160",11
"Solyc02g089250",26
"Solyc02g089450",24
"Solyc02g089460",24
"Solyc02g089470",24
"Solyc02g089480",24
"Solyc02g089490",22
"Solyc02g089493",36
"Solyc02g089497",24
"Solyc02g089510",36
"Solyc02g089545",36
"Solyc02g089570",36
"Solyc02g089580",36
"Solyc02g089615",36
"Solyc02g089620",25
"Solyc02g089650",27
"Solyc02g089680",36
"Solyc02g089685",29
"Solyc02g089690",27
"Solyc02g089700",29
"Solyc02g089710",29
"Solyc02g089720",29
"Solyc02g089730",35
"Solyc02g089740",29
"Solyc02g089750",36
"Solyc02g089760",34
"Solyc02g089810",29
"Solyc02g089830",29
"Solyc02g089840",29
"Solyc02g089870",29
"Solyc02g089880",29
"Solyc02g089920",35
"Solyc02g089910",29
"Solyc02g089930",29
"Solyc02g089990",36
"Solyc02g090000",36
"Solyc02g090010",36
"Solyc02g090043",36
"Solyc02g090080",36
"Solyc02g090120",29
"Solyc02g090260",7
"Solyc02g090300",35
"Solyc02g090310",13
"Solyc02g090400",6
"Solyc02g090520",17
"Solyc02g090620",22
"Solyc02g090720",3
"Solyc02g090890",20
"Solyc02g091020",35
"Solyc02g091023",23
"Solyc02g091027",36
"Solyc02g091040",23
"Solyc02g091050",23
"Solyc02g091060",29
"Solyc08g079210",29
"Solyc02g091085",36
"Solyc02g091110",36
"Solyc02g091140",36
"Solyc02g091150",36
"Solyc02g091160",36
"Solyc02g091180",36
"Solyc02g091250",36
"Solyc02g091260",36
"Solyc02g091280",12
"Solyc02g091300",24
"Solyc02g091345",36
"Solyc02g091390",36
"Solyc02g091400",24
"Solyc02g091470",7
"Solyc02g091480",29
"Solyc02g091500",28
"Solyc02g091550",35
"Solyc02g091690",26
"Solyc02g091733",28
"Solyc02g091910",31
"Solyc02g092045",12
"Solyc02g092050",10
"Solyc02g092215",14
"Solyc02g092370",19
"Solyc02g092480",19
"Solyc02g092530",32
"Solyc02g092533",34
"Solyc02g092550",25
"Solyc02g092590",25
"Solyc02g092700",19
"Solyc02g092820",26
"Solyc02g093070",31
"Solyc02g093120",29
"Solyc02g093180",26
"Solyc02g093185",36
"Solyc02g093270",30
"Solyc02g093280",3
"Solyc02g093410",22
"Solyc02g094400",19
"Solyc02g094635",29
"Solyc10g036690",29
"Solyc02g094740",35
"Solyc03g033630",18
"Solyc03g071507",29
"Solyc03g059260",7
"Solyc03g062837",29
"Solyc03g111880",27
"Solyc03g117540",13
"Solyc03g005960",25
"Solyc03g006770",23
"Solyc03g006900",4
"Solyc03g025440",4
"Solyc03g031820",21
"Solyc03g034415",35
"Solyc03g044022",36
"Solyc03g044620",28
"Solyc03g046450",35
"Solyc03g051950",35
"Solyc03g078230",36
"Solyc03g078535",36
"Solyc03g078813",22
"Solyc03g093785",36
"Solyc03g094145",29
"Solyc03g096093",29
"Solyc03g096390",9
"Solyc03g097580",24
"Solyc03g098210",35
"Solyc03g111170",23
"Solyc03g111350",11
"Solyc03g115900",19
"Solyc03g119530",15
"Solyc03g005590",25
"Solyc03g006100",19
"Solyc03g006220",7
"Solyc03g006260",25
"Solyc03g006480",30
"Solyc03g006500",35
"Solyc03g007050",4
"Solyc03g007150",11
"Solyc03g007530",20
"Solyc03g007970",2
"Solyc03g025613",1
"Solyc03g025970",18
"Solyc03g026130",34
"Solyc03g031600",5
"Solyc03g031680",5
"Solyc03g031740",35
"Solyc03g031770",29
"Solyc03g031800",26
"Solyc03g031900",28
"Solyc03g031920",28
"Solyc03g031990",23
"Solyc03g032080",36
"Solyc03g032110",23
"Solyc03g032240",29
"Solyc03g033260",29
"Solyc03g033290",36
"Solyc03g033550",2
"Solyc03g033790",29
"Solyc03g033835",9
"Solyc03g034060",34
"Solyc03g034105",36
"Solyc03g034206",35
"Solyc03g034380",31
"Solyc03g042522",35
"Solyc03g042560",24
"Solyc03g043577",36
"Solyc03g044080",21
"Solyc03g044150",7
"Solyc03g044273",29
"Solyc03g044350",27
"Solyc03g044677",35
"Solyc03g044790",12
"Solyc03g044820",29
"Solyc03g044835",35
"Solyc03g044905",29
"Solyc03g044995",29
"Solyc03g045140",28
"Solyc03g046203",26
"Solyc03g046205",29
"Solyc03g051640",18
"Solyc03g051727",29
"Solyc03g051920",28
"Solyc03g053027",26
"Solyc03g053105",25
"Solyc03g058550",35
"Solyc03g058853",36
"Solyc03g058860",35
"Solyc03g058953",29
"Solyc03g058970",29
"Solyc03g059035",36
"Solyc03g059070",34
"Solyc03g059200",12
"Solyc03g059235",29
"Solyc03g059316",29
"Solyc03g059395",29
"Solyc03g060513",36
"Solyc03g063340",14
"Solyc03g065110",35
"Solyc03g013430",21
"Solyc03g013030",35
"Solyc03g078075",29
"Solyc03g078150",29
"Solyc03g078175",29
"Solyc03g078360",26
"Solyc03g078425",29
"Solyc03g078495",36
"Solyc03g078515",35
"Solyc03g078710",27
"Solyc03g078780",29
"Solyc03g078810",27
"Solyc03g079903",36
"Solyc03g080080",7
"Solyc03g082470",17
"Solyc03g082620",13
"Solyc03g082685",34
"Solyc03g083010",31
"Solyc03g083120",16
"Solyc03g083590",14
"Solyc03g093070",35
"Solyc03g093270",35
"Solyc03g093330",19
"Solyc03g093380",28
"Solyc03g093647",29
"Solyc03g093720",29
"Solyc03g093740",24
"Solyc03g093790",36
"Solyc03g094160",27
"Solyc03g095450",27
"Solyc03g095787",29
"Solyc03g095820",35
"Solyc03g096055",29
"Solyc03g096130",24
"Solyc03g096135",26
"Solyc03g096308",29
"Solyc03g096380",27
"Solyc03g096660",35
"Solyc03g096740",20
"Solyc03g097520",23
"Solyc03g097585",35
"Solyc03g097675",29
"Solyc03g097750",28
"Solyc03g097930",35
"Solyc03g098705",29
"Solyc03g020060",5
"Solyc03g111120",26
"Solyc03g111455",36
"Solyc03g111797",5
"Solyc03g111920",36
"Solyc03g111930",35
"Solyc03g111935",29
"Solyc03g111973",34
"Solyc03g111995",36
"Solyc03g113390",18
"Solyc03g113420",28
"Solyc03g113470",35
"Solyc03g113590",28
"Solyc03g113920",13
"Solyc03g114070",12
"Solyc03g114560",31
"Solyc03g115530",3
"Solyc03g115700",7
"Solyc03g115930",35
"Solyc03g116030",28
"Solyc03g116170",4
"Solyc03g116335",32
"Solyc03g116430",35
"Solyc03g116830",29
"Solyc03g116950",23
"Solyc03g117110",15
"Solyc03g117300",4
"Solyc03g117490",8
"Solyc03g118430",8
"Solyc03g118710",4
"Solyc03g119140",19
"Solyc03g119570",12
"Solyc03g119640",6
"Solyc03g119720",12
"Solyc03g119830",36
"Solyc03g120300",4
"Solyc03g120620",12
"Solyc03g120700",5
"Solyc03g120910",7
"Solyc03g121650",35
"Solyc03g121770",23
"Solyc03g122360",25
"Solyc03g123480",31
"Solyc03g123510",31
"Solyc03g123530",12
"Solyc03g123560",31
"Solyc03g124040",35
"Solyc03g005130",13
"Solyc03g005150",35
"Solyc03g005760",19
"Solyc03g005770",19
"Solyc03g005780",19
"Solyc03g005775",19
"Solyc03g005910",7
"Solyc03g006000",28
"Solyc03g006040",4
"Solyc03g006110",7
"Solyc03g006150",20
"Solyc03g006173",26
"Solyc03g006200",19
"Solyc03g006210",20
"Solyc03g006270",12
"Solyc03g006360",7
"Solyc03g006490",31
"Solyc03g006510",12
"Solyc03g006530",30
"Solyc03g006590",9
"Solyc03g006610",30
"Solyc03g006830",28
"Solyc03g006840",15
"Solyc03g006960",3
"Solyc03g006980",13
"Solyc03g007360",4
"Solyc03g007390",5
"Solyc03g007410",6
"Solyc03g007470",26
"Solyc03g007560",29
"Solyc03g007760",19
"Solyc03g007840",16
"Solyc03g007870",19
"Solyc03g007920",14
"Solyc03g007940",14
"Solyc03g025190",18
"Solyc03g025200",4
"Solyc03g025430",4
"Solyc03g025480",23
"Solyc03g025790",7
"Solyc03g025910",4
"Solyc03g026010",4
"Solyc03g026030",16
"Solyc03g026110",32
"Solyc03g026220",7
"Solyc03g026315",2
"Solyc03g031420",19
"Solyc03g031710",12
"Solyc03g031750",31
"Solyc03g031755",31
"Solyc03g031760",12
"Solyc03g031780",23
"Solyc03g031870",23
"Solyc03g031880",22
"Solyc03g031890",19
"Solyc03g031960",4
"Solyc03g031980",4
"Solyc03g032025",4
"Solyc03g032030",23
"Solyc03g032035",16
"Solyc03g032055",4
"Solyc03g032060",17
"Solyc03g032150",23
"Solyc03g032200",23
"Solyc03g032210",23
"Solyc03g032215",23
"Solyc03g032220",23
"Solyc03g032230",23
"Solyc03g032245",36
"Solyc03g033240",36
"Solyc03g033245",17
"Solyc03g033250",36
"Solyc03g033280",36
"Solyc03g033300",24
"Solyc03g033370",12
"Solyc03g033535",6
"Solyc03g033745",24
"Solyc03g033760",29
"Solyc03g033825",2
"Solyc03g033830",5
"Solyc03g034090",35
"Solyc03g034201",18
"Solyc03g034202",35
"Solyc03g034230",35
"Solyc03g034320",26
"Solyc03g034370",19
"Solyc03g034375",19
"Solyc03g034390",31
"Solyc03g034413",33
"Solyc03g034417",2
"Solyc03g034453",26
"Solyc03g036470",18
"Solyc03g036473",36
"Solyc03g042526",12
"Solyc03g043570",29
"Solyc03g043795",9
"Solyc03g044028",2
"Solyc03g044050",29
"Solyc03g044060",20
"Solyc03g044090",13
"Solyc03g044097",31
"Solyc03g044110",18
"Solyc03g044155",7
"Solyc03g044160",29
"Solyc03g044190",23
"Solyc03g044220",13
"Solyc03g044300",10
"Solyc03g044385",29
"Solyc03g044420",10
"Solyc03g044510",31
"Solyc03g044525",36
"Solyc03g044625",13
"Solyc03g044710",35
"Solyc03g044740",26
"Solyc03g044743",36
"Solyc03g044747",9
"Solyc03g044867",29
"Solyc03g044880",27
"Solyc03g044930",29
"Solyc03g045127",35
"Solyc03g046420",35
"Solyc03g046455",29
"Solyc03g046580",1
"Solyc03g046596",29
"Solyc03g071533",2
"Solyc03g071650",2
"Solyc03g071690",13
"Solyc03g071857",6
"Solyc03g051620",24
"Solyc03g051790",25
"Solyc03g051905",29
"Solyc03g053020",28
"Solyc03g058360",17
"Solyc03g058430",5
"Solyc03g058900",34
"Solyc03g058913",29
"Solyc03g058917",2
"Solyc03g058935",21
"Solyc03g058957",29
"Solyc03g059190",11
"Solyc03g059270",7
"Solyc03g059275",35
"Solyc03g059490",12
"Solyc03g059505",35
"Solyc03g060517",35
"Solyc03g061595",11
"Solyc03g061655",29
"Solyc03g062660",35
"Solyc03g062970",34
"Solyc03g063040",14
"Solyc03g063090",2
"Solyc03g063140",31
"Solyc03g063150",4
"Solyc03g063160",4
"Solyc03g063166",35
"Solyc03g063190",35
"Solyc03g063240",12
"Solyc03g063260",2
"Solyc03g063305",34
"Solyc03g063380",29
"Solyc03g063390",12
"Solyc03g063640",2
"Solyc03g063730",28
"Solyc03g063805",17
"Solyc03g064010",4
"Solyc03g013340",35
"Solyc03g077910",11
"Solyc03g078025",28
"Solyc03g078070",14
"Solyc03g078090",29
"Solyc03g078100",36
"Solyc03g078130",36
"Solyc03g078140",29
"Solyc03g078243",29
"Solyc03g078247",36
"Solyc03g078280",6
"Solyc03g078385",36
"Solyc03g078403",29
"Solyc03g078405",30
"Solyc03g078420",29
"Solyc03g078437",29
"Solyc03g078490",28
"Solyc03g078500",35
"Solyc03g078640",28
"Solyc03g078650",33
"Solyc03g078800",27
"Solyc03g078817",36
"Solyc03g079970",23
"Solyc03g079980",23
"Solyc03g080000",23
"Solyc03g080030",23
"Solyc03g080060",13
"Solyc03g080100",25
"Solyc03g080110",35
"Solyc03g080150",28
"Solyc03g080180",28
"Solyc03g081230",25
"Solyc03g081260",25
"Solyc03g081290",35
"Solyc03g081335",35
"Solyc03g082350",18
"Solyc03g082410",23
"Solyc03g082420",33
"Solyc03g082430",31
"Solyc03g082450",8
"Solyc03g082455",16
"Solyc03g082510",34
"Solyc03g082515",29
"Solyc03g082520",34
"Solyc03g082530",34
"Solyc03g082540",26
"Solyc03g082550",34
"Solyc03g082640",28
"Solyc03g082650",35
"Solyc03g082690",27
"Solyc03g082720",25
"Solyc03g082725",28
"Solyc03g082750",20
"Solyc03g082770",35
"Solyc03g082780",35
"Solyc03g082785",28
"Solyc03g082790",35
"Solyc03g083090",23
"Solyc03g083350",12
"Solyc03g083385",10
"Solyc03g083650",32
"Solyc03g083720",28
"Solyc03g083770",13
"Solyc03g083880",36
"Solyc03g083960",7
"Solyc03g091035",35
"Solyc03g093110",28
"Solyc03g093130",28
"Solyc03g093145",35
"Solyc03g093150",12
"Solyc03g093310",4
"Solyc03g093360",26
"Solyc03g093410",19
"Solyc03g093430",28
"Solyc03g093710",24
"Solyc03g093715",18
"Solyc03g093730",18
"Solyc03g093735",24
"Solyc03g093750",18
"Solyc03g093760",18
"Solyc03g093770",24
"Solyc03g093780",18
"Solyc03g093800",36
"Solyc03g093810",36
"Solyc03g094040",36
"Solyc03g094060",12
"Solyc03g094070",34
"Solyc03g095310",26
"Solyc03g095313",32
"Solyc03g095383",36
"Solyc03g095387",29
"Solyc03g095420",29
"Solyc03g095490",19
"Solyc03g095925",36
"Solyc03g095970",28
"Solyc03g095980",19
"Solyc03g096070",28
"Solyc03g096140",18
"Solyc03g096160",18
"Solyc03g096180",28
"Solyc03g096290",7
"Solyc03g096302",35
"Solyc03g096450",31
"Solyc03g096460",25
"Solyc03g096720",35
"Solyc03g096730",7
"Solyc03g096750",35
"Solyc03g096760",28
"Solyc03g096770",28
"Solyc03g096780",26
"Solyc03g096840",7
"Solyc03g097080",31
"Solyc03g097310",7
"Solyc03g097350",1
"Solyc03g097530",10
"Solyc03g097540",1
"Solyc03g097650",13
"Solyc03g097700",35
"Solyc03g097760",12
"Solyc03g097875",18
"Solyc03g097881",18
"Solyc03g097920",27
"Solyc03g098010",29
"Solyc03g098060",26
"Solyc03g098180",3
"Solyc03g098300",13
"Solyc03g098420",35
"Solyc03g098460",12
"Solyc03g098650",5
"Solyc03g098660",31
"Solyc03g098700",5
"Solyc03g098710",12
"Solyc03g098720",12
"Solyc03g098730",18
"Solyc03g098740",5
"Solyc03g098745",24
"Solyc03g098760",12
"Solyc03g098770",5
"Solyc03g098780",12
"Solyc03g098790",12
"Solyc03g020080",5
"Solyc03g020070",5
"Solyc03g020050",5
"Solyc03g020040",1
"Solyc03g020030",1
"Solyc03g020035",5
"Solyc03g019900",9
"Solyc03g019873",7
"Solyc03g019850",25
"Solyc03g019790",19
"Solyc03g110880",10
"Solyc03g110890",17
"Solyc03g110910",35
"Solyc03g110980",33
"Solyc03g110983",22
"Solyc03g111160",35
"Solyc03g111180",4
"Solyc03g111215",35
"Solyc03g111370",35
"Solyc03g111400",17
"Solyc03g111540",24
"Solyc03g111650",11
"Solyc03g111710",20
"Solyc03g111740",1
"Solyc03g111820",5
"Solyc03g111883",27
"Solyc03g111887",36
"Solyc03g111950",29
"Solyc03g111970",35
"Solyc03g111975",36
"Solyc03g111977",36
"Solyc03g111990",29
"Solyc03g112010",35
"Solyc03g112030",36
"Solyc03g112040",36
"Solyc03g112220",17
"Solyc03g112250",17
"Solyc03g112280",10
"Solyc03g112350",10
"Solyc03g112460",11
"Solyc03g112490",10
"Solyc03g112500",35
"Solyc03g112620",7
"Solyc03g112890",11
"Solyc03g112995",6
"Solyc03g113150",12
"Solyc03g113360",28
"Solyc03g113440",34
"Solyc03g113530",1
"Solyc03g113610",12
"Solyc03g113720",9
"Solyc03g113740",15
"Solyc03g113730",15
"Solyc03g113820",35
"Solyc03g113910",26
"Solyc03g114020",7
"Solyc03g114120",14
"Solyc03g114240",25
"Solyc03g114260",5
"Solyc03g114290",19
"Solyc03g114320",6
"Solyc03g114450",19
"Solyc03g114540",35
"Solyc03g114670",3
"Solyc03g114680",3
"Solyc03g114840",35
"Solyc03g115020",20
"Solyc03g115730",15
"Solyc03g115870",25
"Solyc03g115890",7
"Solyc03g115960",35
"Solyc03g116020",4
"Solyc03g116240",36
"Solyc03g116260",28
"Solyc03g116270",15
"Solyc03g116290",35
"Solyc03g116295",35
"Solyc03g116320",20
"Solyc03g116420",27
"Solyc03g116440",29
"Solyc03g116520",27
"Solyc03g116690",32
"Solyc03g116700",32
"Solyc03g116720",9
"Solyc03g116725",32
"Solyc03g116740",14
"Solyc03g116770",34
"Solyc03g116815",34
"Solyc03g116843",35
"Solyc03g116847",35
"Solyc03g116850",35
"Solyc03g116860",35
"Solyc03g116870",28
"Solyc03g116890",35
"Solyc03g116900",35
"Solyc03g116910",28
"Solyc03g116930",35
"Solyc03g116935",29
"Solyc03g116940",35
"Solyc03g116960",23
"Solyc03g116970",35
"Solyc03g116975",23
"Solyc03g116990",23
"Solyc03g117340",12
"Solyc03g117580",19
"Solyc03g117590",19
"Solyc03g118520",35
"Solyc03g118780",25
"Solyc03g119035",4
"Solyc03g119060",7
"Solyc03g119300",34
"Solyc03g119320",5
"Solyc03g119470",30
"Solyc03g120110",12
"Solyc03g120120",35
"Solyc03g120475",19
"Solyc03g120600",35
"Solyc03g121060",6
"Solyc03g121070",6
"Solyc03g121140",16
"Solyc03g121270",6
"Solyc03g121510",16
"Solyc03g121760",4
"Solyc03g121900",13
"Solyc03g122050",12
"Solyc03g122340",8
"Solyc03g123380",1
"Solyc03g123400",1
"Solyc03g123410",1
"Solyc03g123420",31
"Solyc03g123430",10
"Solyc03g123450",1
"Solyc03g123460",31
"Solyc03g123500",33
"Solyc03g123550",1
"Solyc03g123610",1
"Solyc03g123700",12
"Solyc03g123710",12
"Solyc03g124020",30
"Solyc04g071650",7
"Solyc04g056610",16
"Solyc04g005200",32
"Solyc04g010120",2
"Solyc04g017620",29
"Solyc04g019315",22
"Solyc04g040110",24
"Solyc04g026223",29
"Solyc04g025377",35
"Solyc04g025300",35
"Solyc04g045600",13
"Solyc04g051097",35
"Solyc04g051150",18
"Solyc04g051540",33
"Solyc04g051880",35
"Solyc04g054157",36
"Solyc04g056410",11
"Solyc04g056730",29
"Solyc04g057990",10
"Solyc04g064540",29
"Solyc04g071990",20
"Solyc04g074340",24
"Solyc04g074980",8
"Solyc04g076510",19
"Solyc04g076780",34
"Solyc04g005015",35
"Solyc04g005210",36
"Solyc04g005320",35
"Solyc04g005910",20
"Solyc04g006930",28
"Solyc04g006970",26
"Solyc04g007090",31
"Solyc04g007100",26
"Solyc04g007150",12
"Solyc04g007245",35
"Solyc04g007400",25
"Solyc04g007420",34
"Solyc04g007470",34
"Solyc04g007510",1
"Solyc04g007520",28
"Solyc04g007825",31
"Solyc04g008060",24
"Solyc04g008140",35
"Solyc04g008200",26
"Solyc04g009260",27
"Solyc04g009290",35
"Solyc04g009620",12
"Solyc04g009970",2
"Solyc04g010180",11
"Solyc04g011350",13
"Solyc04g014400",35
"Solyc04g014510",13
"Solyc04g014540",20
"Solyc04g014578",35
"Solyc04g014700",35
"Solyc04g014730",22
"Solyc04g014810",26
"Solyc04g014850",35
"Solyc04g014870",7
"Solyc04g015160",25
"Solyc04g015500",28
"Solyc04g015520",35
"Solyc04g015635",35
"Solyc04g016080",4
"Solyc04g016420",22
"Solyc04g016480",16
"Solyc04g016550",29
"Solyc04g017750",25
"Solyc04g017805",26
"Solyc04g018055",29
"Solyc04g018175",24
"Solyc04g018193",35
"Solyc04g040160",19
"Solyc04g040095",29
"Solyc04g039703",29
"Solyc04g026278",36
"Solyc04g026200",29
"Solyc04g026150",36
"Solyc04g026105",29
"Solyc04g026030",13
"Solyc04g025775",29
"Solyc04g025610",9
"Solyc04g025540",17
"Solyc04g025373",29
"Solyc04g025210",35
"Solyc04g024995",24
"Solyc04g024880",29
"Solyc04g024775",29
