"ITAG","cluster"
"Solyc02g089860",5
"Solyc02g089890",5
"Solyc02g090130",5
"Solyc02g090315",5
"Solyc02g090350",5
"Solyc02g090670",5
"Solyc02g091080",5
"Solyc02g091090",5
"Solyc02g091120",5
"Solyc02g091130",5
"Solyc02g091170",5
"Solyc02g091290",5
"Solyc02g091330",5
"Solyc02g091520",5
"Solyc02g091560",1
"Solyc02g091620",1
"Solyc02g091920",1
"Solyc02g091930",1
"Solyc02g092760",5
"Solyc02g092830",5
"Solyc02g093360",5
"Solyc02g093365",5
"Solyc02g094140",5
"Solyc02g094590",5
"Solyc02g094630",5
"Solyc02g094750",5
"Solyc02g044045",6
"Solyc02g043864",2
"Solyc02g055440",4
"Solyc02g055447",5
"Solyc02g055370",3
"Solyc02g050187",5
"Solyc02g050330",2
"Solyc02g005070",1
"Solyc02g005110",1
"Solyc02g005115",1
"Solyc02g005180",5
"Solyc02g005423",5
"Solyc02g005513",5
"Solyc02g011990",1
"Solyc02g014030",2
"Solyc02g014037",2
"Solyc02g014040",5
"Solyc02g014095",2
"Solyc02g014310",3
"Solyc02g014430",1
"Solyc02g014450",1
"Solyc02g014840",3
"Solyc02g014843",5
"Solyc02g014847",5
"Solyc02g020940",1
"Solyc02g021067",5
"Solyc02g021190",5
"Solyc02g021260",2
"Solyc02g021273",2
"Solyc02g021600",5
"Solyc02g021607",5
"Solyc02g021610",5
"Solyc02g022880",2
"Solyc02g022890",4
"Solyc02g022900",6
"Solyc02g023930",5
"Solyc02g023990",2
"Solyc02g023993",5
"Solyc02g024005",5
"Solyc02g024010",5
"Solyc02g024040",5
"Solyc02g024043",5
"Solyc02g024047",5
"Solyc02g026080",5
"Solyc02g030085",5
"Solyc02g030095",5
"Solyc02g030125",5
"Solyc02g030133",5
"Solyc02g030137",5
"Solyc02g030170",1
"Solyc02g030180",5
"Solyc02g030190",5
"Solyc02g030215",5
"Solyc02g030220",5
"Solyc02g030230",4
"Solyc02g030310",5
"Solyc02g030505",5
"Solyc02g031710",2
"Solyc02g031740",1
"Solyc02g032170",2
"Solyc02g032333",5
"Solyc02g032335",5
"Solyc02g032360",5
"Solyc02g032650",5
"Solyc02g032660",1
"Solyc02g032685",5
"Solyc02g032730",5
"Solyc02g032850",5
"Solyc02g032860",2
"Solyc02g032875",5
"Solyc02g032940",5
"Solyc02g032987",5
"Solyc02g033040",3
"Solyc02g036350",4
"Solyc02g036370",1
"Solyc02g036377",5
"Solyc02g036390",6
"Solyc02g037495",1
"Solyc02g037530",1
"Solyc02g037590",2
"Solyc02g037595",5
"Solyc02g038725",5
"Solyc00g007260",2
"Solyc00g007220",6
"Solyc00g007150",3
"Solyc02g061620",5
"Solyc02g061730",6
"Solyc02g061770",6
"Solyc02g061780",6
"Solyc02g061990",1
"Solyc02g062050",6
"Solyc02g062100",3
"Solyc02g062140",1
"Solyc02g062190",5
"Solyc02g062195",5
"Solyc02g062220",1
"Solyc02g062340",1
"Solyc02g062385",5
"Solyc02g062470",5
"Solyc02g062500",5
"Solyc02g062515",1
"Solyc02g062520",1
"Solyc02g062560",4
"Solyc02g062610",2
"Solyc02g062690",2
"Solyc02g062875",5
"Solyc02g062960",5
"Solyc02g063010",1
"Solyc02g063030",1
"Solyc02g063075",5
"Solyc02g063150",1
"Solyc02g063185",4
"Solyc02g063250",4
"Solyc02g063320",1
"Solyc02g063380",2
"Solyc02g063420",1
"Solyc02g063440",1
"Solyc02g063520",1
"Solyc02g063541",4
"Solyc02g064540",5
"Solyc02g064570",5
"Solyc02g064660",5
"Solyc02g064710",5
"Solyc02g064720",1
"Solyc02g064770",5
"Solyc02g064790",5
"Solyc02g064795",5
"Solyc02g064804",5
"Solyc02g064806",5
"Solyc02g064808",5
"Solyc02g064830",5
"Solyc02g064840",5
"Solyc02g064850",5
"Solyc02g064860",5
"Solyc02g064870",5
"Solyc02g064880",5
"Solyc02g064890",5
"Solyc02g064895",5
"Solyc02g064910",5
"Solyc02g064920",5
"Solyc02g064930",5
"Solyc02g064940",5
"Solyc02g064955",5
"Solyc02g064970",5
"Solyc02g064980",5
"Solyc02g064990",5
"Solyc02g065000",5
"Solyc02g065010",5
"Solyc02g065040",5
"Solyc02g065050",5
"Solyc02g065055",5
"Solyc02g065110",5
"Solyc02g065115",5
"Solyc02g065140",5
"Solyc02g065150",5
"Solyc02g065160",5
"Solyc02g065220",5
"Solyc02g065230",4
"Solyc02g065250",2
"Solyc02g094756",5
"Solyc02g065260",5
"Solyc02g094757",5
"Solyc02g065270",5
"Solyc02g065290",3
"Solyc02g065315",5
"Solyc02g065380",2
"Solyc02g065410",5
"Solyc02g065490",2
"Solyc02g065510",5
"Solyc02g065530",5
"Solyc02g065570",5
"Solyc02g065640",5
"Solyc02g065660",5
"Solyc02g065680",1
"Solyc02g065780",1
"Solyc02g067040",5
"Solyc02g067050",1
"Solyc02g067105",5
"Solyc02g067210",5
"Solyc02g067240",5
"Solyc02g067350",4
"Solyc02g067450",5
"Solyc02g067620",5
"Solyc02g067690",5
"Solyc02g067710",5
"Solyc02g067740",2
"Solyc02g067970",6
"Solyc02g068000",5
"Solyc02g068075",1
"Solyc02g068080",1
"Solyc02g068550",5
"Solyc02g068630",5
"Solyc02g068900",1
"Solyc02g069207",5
"Solyc02g069390",2
"Solyc02g069450",1
"Solyc02g070035",3
"Solyc02g070770",5
"Solyc02g070845",5
"Solyc02g070935",1
"Solyc02g071020",1
"Solyc02g071110",1
"Solyc02g071220",1
"Solyc02g071490",5
"Solyc02g071583",2
"Solyc02g071675",5
"Solyc02g071720",1
"Solyc02g071820",5
"Solyc02g071830",5
"Solyc02g072100",5
"Solyc02g072230",5
"Solyc02g073570",6
"Solyc02g073572",5
"Solyc02g073574",2
"Solyc02g073576",2
"Solyc02g076640",3
"Solyc02g076650",6
"Solyc02g076740",5
"Solyc02g076750",5
"Solyc02g077050",6
"Solyc02g077225",5
"Solyc02g077530",6
"Solyc02g077850",5
"Solyc02g077880",2
"Solyc02g077940",6
"Solyc02g077950",1
"Solyc02g078210",6
"Solyc02g078500",5
"Solyc02g078650",5
"Solyc02g078670",5
"Solyc02g079120",5
"Solyc02g079170",6
"Solyc02g079180",6
"Solyc02g079190",3
"Solyc02g079200",3
"Solyc02g079240",6
"Solyc02g079270",6
"Solyc02g079280",6
"Solyc02g079290",6
"Solyc02g079360",2
"Solyc02g079370",2
"Solyc02g079380",2
"Solyc02g079415",6
"Solyc02g079440",6
"Solyc02g079470",6
"Solyc02g079490",6
"Solyc02g079520",6
"Solyc02g079537",6
"Solyc02g079540",6
"Solyc02g079570",5
"Solyc02g079620",6
"Solyc02g079730",2
"Solyc02g079830",3
"Solyc02g079860",5
"Solyc02g079890",5
"Solyc02g079895",5
"Solyc02g079900",5
"Solyc02g079910",5
"Solyc02g080130",2
"Solyc02g080220",5
"Solyc02g080230",5
"Solyc02g080265",3
"Solyc02g080270",2
"Solyc02g080350",5
"Solyc02g080465",5
"Solyc02g080510",1
"Solyc02g080520",1
"Solyc02g080530",1
"Solyc02g080650",2
"Solyc02g080680",4
"Solyc02g080740",5
"Solyc02g080860",5
"Solyc02g081084",5
"Solyc02g081130",5
"Solyc02g081190",1
"Solyc02g081230",4
"Solyc02g081340",3
"Solyc02g081745",5
"Solyc02g082100",5
"Solyc02g082320",5
"Solyc02g082330",5
"Solyc02g082360",2
"Solyc02g082370",5
"Solyc02g082390",5
"Solyc02g082410",5
"Solyc02g082420",5
"Solyc02g082450",5
"Solyc02g082490",5
"Solyc02g082613",2
"Solyc02g082870",5
"Solyc02g082930",4
"Solyc02g083080",6
"Solyc02g083430",5
"Solyc02g084190",2
"Solyc02g084360",1
"Solyc02g084390",1
"Solyc02g084450",2
"Solyc02g084455",2
"Solyc02g084560",5
"Solyc02g084680",3
"Solyc02g084950",1
"Solyc02g085020",3
"Solyc02g085740",2
"Solyc02g085950",1
"Solyc02g085940",1
"Solyc02g086000",5
"Solyc02g086440",1
"Solyc02g086463",1
"Solyc02g086530",4
"Solyc02g086670",5
"Solyc02g086830",2
"Solyc02g086930",1
"Solyc02g086970",2
"Solyc02g087170",5
"Solyc02g087370",5
"Solyc02g087380",5
"Solyc02g087390",5
"Solyc02g087870",1
"Solyc02g088117",5
"Solyc02g089020",3
"Solyc02g089160",4
"Solyc02g089250",1
"Solyc02g089450",5
"Solyc02g089460",5
"Solyc02g089470",5
"Solyc02g089480",5
"Solyc02g089490",5
"Solyc02g089493",5
"Solyc02g089497",5
"Solyc02g089510",5
"Solyc02g089545",5
"Solyc02g089570",5
"Solyc02g089580",5
"Solyc02g089615",5
"Solyc02g089620",1
"Solyc02g089650",4
"Solyc02g089680",5
"Solyc02g089685",5
"Solyc02g089690",5
"Solyc02g089700",5
"Solyc02g089710",5
"Solyc02g089720",5
"Solyc02g089730",5
"Solyc02g089740",5
"Solyc02g089750",5
"Solyc02g089760",5
"Solyc02g089810",5
"Solyc02g089830",5
"Solyc02g089840",5
"Solyc02g089870",5
"Solyc02g089880",5
"Solyc02g089920",5
"Solyc02g089910",5
"Solyc02g089930",5
"Solyc02g089990",5
"Solyc02g090000",5
"Solyc02g090010",5
"Solyc02g090043",5
"Solyc02g090080",5
"Solyc02g090120",5
"Solyc02g090260",2
"Solyc02g090300",5
"Solyc02g090310",4
"Solyc02g090400",5
"Solyc02g090520",5
"Solyc02g090620",5
"Solyc02g090720",6
"Solyc02g090890",5
"Solyc02g091020",5
"Solyc02g091023",5
"Solyc02g091027",5
"Solyc02g091040",5
"Solyc02g091050",5
"Solyc02g091060",5
"Solyc08g079210",5
"Solyc02g091085",5
"Solyc02g091110",5
"Solyc02g091140",5
"Solyc02g091150",5
"Solyc02g091160",5
"Solyc02g091180",5
"Solyc02g091250",5
"Solyc02g091260",5
"Solyc02g091280",5
"Solyc02g091300",5
"Solyc02g091345",5
"Solyc02g091390",5
"Solyc02g091400",5
"Solyc02g091470",5
"Solyc02g091480",5
"Solyc02g091500",5
"Solyc02g091550",5
"Solyc02g091690",1
"Solyc02g091733",5
"Solyc02g091910",2
"Solyc02g092045",6
"Solyc02g092050",2
"Solyc02g092215",2
"Solyc02g092370",1
"Solyc02g092480",1
"Solyc02g092530",1
"Solyc02g092533",1
"Solyc02g092550",1
"Solyc02g092590",1
"Solyc02g092700",1
"Solyc02g092820",1
"Solyc02g093070",4
"Solyc02g093120",5
"Solyc02g093180",4
"Solyc02g093185",5
"Solyc02g093270",5
"Solyc02g093280",2
"Solyc02g093410",5
"Solyc02g094400",1
"Solyc02g094635",5
"Solyc10g036690",5
"Solyc02g094740",5
"Solyc03g033630",5
"Solyc03g071507",5
"Solyc03g059260",1
"Solyc03g062837",5
"Solyc03g111880",5
"Solyc03g117540",6
"Solyc03g005960",1
"Solyc03g006770",2
"Solyc03g006900",6
"Solyc03g025440",5
"Solyc03g031820",5
"Solyc03g034415",4
"Solyc03g044022",5
"Solyc03g044620",5
"Solyc03g046450",5
"Solyc03g051950",5
"Solyc03g078230",5
"Solyc03g078535",5
"Solyc03g078813",5
"Solyc03g093785",5
"Solyc03g094145",5
"Solyc03g096093",5
"Solyc03g096390",2
"Solyc03g097580",5
"Solyc03g098210",5
"Solyc03g111170",5
"Solyc03g111350",5
"Solyc03g115900",1
"Solyc03g119530",5
"Solyc03g005590",5
"Solyc03g006100",4
"Solyc03g006220",1
"Solyc03g006260",1
"Solyc03g006480",5
"Solyc03g006500",5
"Solyc03g007050",3
"Solyc03g007150",5
"Solyc03g007530",1
"Solyc03g007970",2
"Solyc03g025613",6
"Solyc03g025970",2
"Solyc03g026130",6
"Solyc03g031600",4
"Solyc03g031680",5
"Solyc03g031740",5
"Solyc03g031770",5
"Solyc03g031800",4
"Solyc03g031900",5
"Solyc03g031920",5
"Solyc03g031990",5
"Solyc03g032080",5
"Solyc03g032110",5
"Solyc03g032240",5
"Solyc03g033260",5
"Solyc03g033290",5
"Solyc03g033550",5
"Solyc03g033790",5
"Solyc03g033835",2
"Solyc03g034060",2
"Solyc03g034105",5
"Solyc03g034206",5
"Solyc03g034380",1
"Solyc03g042522",5
"Solyc03g042560",1
"Solyc03g043577",5
"Solyc03g044080",5
"Solyc03g044150",1
"Solyc03g044273",5
"Solyc03g044350",5
"Solyc03g044677",5
"Solyc03g044790",3
"Solyc03g044820",3
"Solyc03g044835",5
"Solyc03g044905",5
"Solyc03g044995",5
"Solyc03g045140",5
"Solyc03g046203",1
"Solyc03g046205",5
"Solyc03g051640",2
"Solyc03g051727",5
"Solyc03g051920",5
"Solyc03g053027",5
"Solyc03g053105",2
"Solyc03g058550",5
"Solyc03g058853",5
"Solyc03g058860",5
"Solyc03g058953",5
"Solyc03g058970",5
"Solyc03g059035",5
"Solyc03g059070",5
"Solyc03g059200",5
"Solyc03g059235",5
"Solyc03g059316",5
"Solyc03g059395",5
"Solyc03g060513",5
"Solyc03g063340",5
"Solyc03g065110",5
"Solyc03g013430",5
"Solyc03g013030",5
"Solyc03g078075",5
"Solyc03g078150",5
"Solyc03g078175",5
"Solyc03g078360",1
"Solyc03g078425",5
"Solyc03g078495",5
"Solyc03g078515",5
"Solyc03g078710",4
"Solyc03g078780",5
"Solyc03g078810",4
"Solyc03g079903",5
"Solyc03g080080",1
"Solyc03g082470",5
"Solyc03g082620",1
"Solyc03g082685",5
"Solyc03g083010",2
"Solyc03g083120",5
"Solyc03g083590",5
"Solyc03g093070",5
"Solyc03g093270",5
"Solyc03g093330",1
"Solyc03g093380",2
"Solyc03g093647",5
"Solyc03g093720",5
"Solyc03g093740",5
"Solyc03g093790",5
"Solyc03g094160",6
"Solyc03g095450",5
"Solyc03g095787",5
"Solyc03g095820",5
"Solyc03g096055",5
"Solyc03g096130",4
"Solyc03g096135",5
"Solyc03g096308",5
"Solyc03g096380",5
"Solyc03g096660",5
"Solyc03g096740",5
"Solyc03g097520",5
"Solyc03g097585",5
"Solyc03g097675",5
"Solyc03g097750",5
"Solyc03g097930",5
"Solyc03g098705",5
"Solyc03g020060",3
"Solyc03g111120",1
"Solyc03g111455",5
"Solyc03g111797",1
"Solyc03g111920",5
"Solyc03g111930",5
"Solyc03g111935",5
"Solyc03g111973",5
"Solyc03g111995",5
"Solyc03g113390",4
"Solyc03g113420",5
"Solyc03g113470",5
"Solyc03g113590",5
"Solyc03g113920",5
"Solyc03g114070",3
"Solyc03g114560",4
"Solyc03g115530",5
"Solyc03g115700",4
"Solyc03g115930",5
"Solyc03g116030",1
"Solyc03g116170",3
"Solyc03g116335",5
"Solyc03g116430",5
"Solyc03g116830",5
"Solyc03g116950",5
"Solyc03g117110",2
"Solyc03g117300",2
"Solyc03g117490",5
"Solyc03g118430",5
"Solyc03g118710",5
"Solyc03g119140",4
"Solyc03g119570",5
"Solyc03g119640",2
"Solyc03g119720",1
"Solyc03g119830",4
"Solyc03g120300",5
"Solyc03g120620",3
"Solyc03g120700",5
"Solyc03g120910",1
"Solyc03g121650",5
"Solyc03g121770",5
"Solyc03g122360",1
"Solyc03g123480",2
"Solyc03g123510",6
"Solyc03g123530",3
"Solyc03g123560",1
"Solyc03g124040",5
"Solyc03g005130",5
"Solyc03g005150",6
"Solyc03g005760",1
"Solyc03g005770",1
"Solyc03g005780",1
"Solyc03g005775",1
"Solyc03g005910",1
"Solyc03g006000",5
"Solyc03g006040",3
"Solyc03g006110",5
"Solyc03g006150",5
"Solyc03g006173",5
"Solyc03g006200",5
"Solyc03g006210",5
"Solyc03g006270",4
"Solyc03g006360",5
"Solyc03g006490",1
"Solyc03g006510",2
"Solyc03g006530",5
"Solyc03g006590",2
"Solyc03g006610",5
"Solyc03g006830",5
"Solyc03g006840",2
"Solyc03g006960",1
"Solyc03g006980",5
"Solyc03g007360",5
"Solyc03g007390",2
"Solyc03g007410",3
"Solyc03g007470",1
"Solyc03g007560",5
"Solyc03g007760",1
"Solyc03g007840",5
"Solyc03g007870",1
"Solyc03g007920",2
"Solyc03g007940",2
"Solyc03g025190",3
"Solyc03g025200",2
"Solyc03g025430",5
"Solyc03g025480",5
"Solyc03g025790",1
"Solyc03g025910",2
"Solyc03g026010",5
"Solyc03g026030",5
"Solyc03g026110",5
"Solyc03g026220",1
"Solyc03g026315",2
"Solyc03g031420",1
"Solyc03g031710",5
"Solyc03g031750",5
"Solyc03g031755",5
"Solyc03g031760",3
"Solyc03g031780",5
"Solyc03g031870",5
"Solyc03g031880",5
"Solyc03g031890",4
"Solyc03g031960",5
"Solyc03g031980",5
"Solyc03g032025",5
"Solyc03g032030",5
"Solyc03g032035",5
"Solyc03g032055",5
"Solyc03g032060",5
"Solyc03g032150",5
"Solyc03g032200",5
"Solyc03g032210",5
"Solyc03g032215",5
"Solyc03g032220",5
"Solyc03g032230",5
"Solyc03g032245",5
"Solyc03g033240",5
"Solyc03g033245",5
"Solyc03g033250",5
"Solyc03g033280",5
"Solyc03g033300",5
"Solyc03g033370",6
"Solyc03g033535",5
"Solyc03g033745",5
"Solyc03g033760",5
"Solyc03g033825",5
"Solyc03g033830",5
"Solyc03g034090",5
"Solyc03g034201",4
"Solyc03g034202",5
"Solyc03g034230",6
"Solyc03g034320",1
"Solyc03g034370",1
"Solyc03g034375",1
"Solyc03g034390",1
"Solyc03g034413",5
"Solyc03g034417",3
"Solyc03g034453",1
"Solyc03g036470",5
"Solyc03g036473",5
"Solyc03g042526",2
"Solyc03g043570",5
"Solyc03g043795",5
"Solyc03g044028",2
"Solyc03g044050",5
"Solyc03g044060",1
"Solyc03g044090",6
"Solyc03g044097",1
"Solyc03g044110",5
"Solyc03g044155",1
"Solyc03g044160",5
"Solyc03g044190",5
"Solyc03g044220",5
"Solyc03g044300",3
"Solyc03g044385",5
"Solyc03g044420",3
"Solyc03g044510",1
"Solyc03g044525",5
"Solyc03g044625",2
"Solyc03g044710",5
"Solyc03g044740",1
"Solyc03g044743",5
"Solyc03g044747",3
"Solyc03g044867",5
"Solyc03g044880",5
"Solyc03g044930",5
"Solyc03g045127",2
"Solyc03g046420",3
"Solyc03g046455",5
"Solyc03g046580",5
"Solyc03g046596",5
"Solyc03g071533",2
"Solyc03g071650",1
"Solyc03g071690",1
"Solyc03g071857",3
"Solyc03g051620",5
"Solyc03g051790",1
"Solyc03g051905",5
"Solyc03g053020",5
"Solyc03g058360",5
"Solyc03g058430",3
"Solyc03g058900",5
"Solyc03g058913",5
"Solyc03g058917",2
"Solyc03g058935",3
"Solyc03g058957",5
"Solyc03g059190",5
"Solyc03g059270",1
"Solyc03g059275",5
"Solyc03g059490",2
"Solyc03g059505",5
"Solyc03g060517",5
"Solyc03g061595",5
"Solyc03g061655",5
"Solyc03g062660",5
"Solyc03g062970",5
"Solyc03g063040",6
"Solyc03g063090",2
"Solyc03g063140",1
"Solyc03g063150",2
"Solyc03g063160",2
"Solyc03g063166",5
"Solyc03g063190",5
"Solyc03g063240",1
"Solyc03g063260",2
"Solyc03g063305",5
"Solyc03g063380",5
"Solyc03g063390",4
"Solyc03g063640",2
"Solyc03g063730",5
"Solyc03g063805",5
"Solyc03g064010",5
"Solyc03g013340",5
"Solyc03g077910",2
"Solyc03g078025",5
"Solyc03g078070",5
"Solyc03g078090",5
"Solyc03g078100",5
"Solyc03g078130",5
"Solyc03g078140",5
"Solyc03g078243",5
"Solyc03g078247",5
"Solyc03g078280",3
"Solyc03g078385",5
"Solyc03g078403",5
"Solyc03g078405",5
"Solyc03g078420",5
"Solyc03g078437",5
"Solyc03g078490",1
"Solyc03g078500",5
"Solyc03g078640",4
"Solyc03g078650",4
"Solyc03g078800",6
"Solyc03g078817",5
"Solyc03g079970",5
"Solyc03g079980",5
"Solyc03g080000",5
"Solyc03g080030",5
"Solyc03g080060",4
"Solyc03g080100",1
"Solyc03g080110",5
"Solyc03g080150",5
"Solyc03g080180",1
"Solyc03g081230",1
"Solyc03g081260",1
"Solyc03g081290",4
"Solyc03g081335",5
"Solyc03g082350",5
"Solyc03g082410",5
"Solyc03g082420",5
"Solyc03g082430",1
"Solyc03g082450",5
"Solyc03g082455",5
"Solyc03g082510",5
"Solyc03g082515",5
"Solyc03g082520",5
"Solyc03g082530",5
"Solyc03g082540",2
"Solyc03g082550",5
"Solyc03g082640",4
"Solyc03g082650",5
"Solyc03g082690",5
"Solyc03g082720",6
"Solyc03g082725",5
"Solyc03g082750",5
"Solyc03g082770",5
"Solyc03g082780",5
"Solyc03g082785",5
"Solyc03g082790",5
"Solyc03g083090",2
"Solyc03g083350",2
"Solyc03g083385",3
"Solyc03g083650",5
"Solyc03g083720",1
"Solyc03g083770",1
"Solyc03g083880",5
"Solyc03g083960",1
"Solyc03g091035",5
"Solyc03g093110",4
"Solyc03g093130",4
"Solyc03g093145",6
"Solyc03g093150",2
"Solyc03g093310",2
"Solyc03g093360",1
"Solyc03g093410",2
"Solyc03g093430",5
"Solyc03g093710",5
"Solyc03g093715",5
"Solyc03g093730",5
"Solyc03g093735",5
"Solyc03g093750",5
"Solyc03g093760",5
"Solyc03g093770",5
"Solyc03g093780",5
"Solyc03g093800",4
"Solyc03g093810",5
"Solyc03g094040",6
"Solyc03g094060",2
"Solyc03g094070",1
"Solyc03g095310",4
"Solyc03g095313",2
"Solyc03g095383",5
"Solyc03g095387",5
"Solyc03g095420",5
"Solyc03g095490",1
"Solyc03g095925",2
"Solyc03g095970",1
"Solyc03g095980",1
"Solyc03g096070",5
"Solyc03g096140",4
"Solyc03g096160",4
"Solyc03g096180",5
"Solyc03g096290",1
"Solyc03g096302",5
"Solyc03g096450",1
"Solyc03g096460",1
"Solyc03g096720",5
"Solyc03g096730",1
"Solyc03g096750",5
"Solyc03g096760",5
"Solyc03g096770",5
"Solyc03g096780",5
"Solyc03g096840",1
"Solyc03g097080",5
"Solyc03g097310",5
"Solyc03g097350",6
"Solyc03g097530",6
"Solyc03g097540",5
"Solyc03g097650",5
"Solyc03g097700",5
"Solyc03g097760",3
"Solyc03g097875",5
"Solyc03g097881",6
"Solyc03g097920",5
"Solyc03g098010",5
"Solyc03g098060",1
"Solyc03g098180",5
"Solyc03g098300",1
"Solyc03g098420",5
"Solyc03g098460",3
"Solyc03g098650",3
"Solyc03g098660",2
"Solyc03g098700",3
"Solyc03g098710",3
"Solyc03g098720",3
"Solyc03g098730",3
"Solyc03g098740",3
"Solyc03g098745",6
"Solyc03g098760",6
"Solyc03g098770",3
"Solyc03g098780",3
"Solyc03g098790",3
"Solyc03g020080",5
"Solyc03g020070",3
"Solyc03g020050",3
"Solyc03g020040",1
"Solyc03g020030",1
"Solyc03g020035",3
"Solyc03g019900",5
"Solyc03g019873",2
"Solyc03g019850",2
"Solyc03g019790",1
"Solyc03g110880",5
"Solyc03g110890",5
"Solyc03g110910",5
"Solyc03g110980",5
"Solyc03g110983",5
"Solyc03g111160",4
"Solyc03g111180",5
"Solyc03g111215",5
"Solyc03g111370",2
"Solyc03g111400",5
"Solyc03g111540",5
"Solyc03g111650",2
"Solyc03g111710",1
"Solyc03g111740",2
"Solyc03g111820",6
"Solyc03g111883",5
"Solyc03g111887",5
"Solyc03g111950",5
"Solyc03g111970",5
"Solyc03g111975",5
"Solyc03g111977",5
"Solyc03g111990",5
"Solyc03g112010",5
"Solyc03g112030",5
"Solyc03g112040",5
"Solyc03g112220",5
"Solyc03g112250",5
"Solyc03g112280",5
"Solyc03g112350",5
"Solyc03g112460",2
"Solyc03g112490",5
"Solyc03g112500",1
"Solyc03g112620",1
"Solyc03g112890",5
"Solyc03g112995",5
"Solyc03g113150",5
"Solyc03g113360",5
"Solyc03g113440",5
"Solyc03g113530",5
"Solyc03g113610",5
"Solyc03g113720",2
"Solyc03g113740",1
"Solyc03g113730",1
"Solyc03g113820",1
"Solyc03g113910",1
"Solyc03g114020",1
"Solyc03g114120",2
"Solyc03g114240",1
"Solyc03g114260",5
"Solyc03g114290",1
"Solyc03g114320",5
"Solyc03g114450",1
"Solyc03g114540",5
"Solyc03g114670",5
"Solyc03g114680",5
"Solyc03g114840",5
"Solyc03g115020",5
"Solyc03g115730",2
"Solyc03g115870",1
"Solyc03g115890",1
"Solyc03g115960",6
"Solyc03g116020",6
"Solyc03g116240",5
"Solyc03g116260",6
"Solyc03g116270",5
"Solyc03g116290",6
"Solyc03g116295",5
"Solyc03g116320",1
"Solyc03g116420",5
"Solyc03g116440",5
"Solyc03g116520",5
"Solyc03g116690",5
"Solyc03g116700",5
"Solyc03g116720",5
"Solyc03g116725",5
"Solyc03g116740",1
"Solyc03g116770",5
"Solyc03g116815",5
"Solyc03g116843",5
"Solyc03g116847",5
"Solyc03g116850",5
"Solyc03g116860",5
"Solyc03g116870",5
"Solyc03g116890",5
"Solyc03g116900",5
"Solyc03g116910",5
"Solyc03g116930",5
"Solyc03g116935",5
"Solyc03g116940",5
"Solyc03g116960",5
"Solyc03g116970",5
"Solyc03g116975",5
"Solyc03g116990",5
"Solyc03g117340",4
"Solyc03g117580",1
"Solyc03g117590",1
"Solyc03g118520",5
"Solyc03g118780",1
"Solyc03g119035",5
"Solyc03g119060",1
"Solyc03g119300",5
"Solyc03g119320",5
"Solyc03g119470",5
"Solyc03g120110",5
"Solyc03g120120",5
"Solyc03g120475",2
"Solyc03g120600",5
"Solyc03g121060",3
"Solyc03g121070",3
"Solyc03g121140",2
"Solyc03g121270",5
"Solyc03g121510",5
"Solyc03g121760",5
"Solyc03g121900",6
"Solyc03g122050",6
"Solyc03g122340",6
"Solyc03g123380",1
"Solyc03g123400",6
"Solyc03g123410",1
"Solyc03g123420",5
"Solyc03g123430",3
"Solyc03g123450",6
"Solyc03g123460",1
"Solyc03g123500",2
"Solyc03g123550",6
"Solyc03g123610",5
"Solyc03g123700",2
"Solyc03g123710",6
"Solyc03g124020",5
"Solyc04g071650",1
"Solyc04g056610",2
"Solyc04g005200",5
"Solyc04g010120",5
"Solyc04g017620",5
"Solyc04g019315",5
"Solyc04g040110",5
"Solyc04g026223",5
"Solyc04g025377",5
"Solyc04g025300",5
"Solyc04g045600",1
"Solyc04g051097",5
"Solyc04g051150",5
"Solyc04g051540",1
"Solyc04g051880",5
"Solyc04g054157",5
"Solyc04g056410",2
"Solyc04g056730",5
"Solyc04g057990",2
"Solyc04g064540",5
"Solyc04g071990",5
"Solyc04g074340",5
"Solyc04g074980",5
"Solyc04g076510",5
"Solyc04g076780",5
"Solyc04g005015",5
"Solyc04g005210",5
"Solyc04g005320",6
"Solyc04g005910",1
"Solyc04g006930",6
"Solyc04g006970",5
"Solyc04g007090",5
"Solyc04g007100",5
"Solyc04g007150",3
"Solyc04g007245",5
"Solyc04g007400",4
"Solyc04g007420",5
"Solyc04g007470",4
"Solyc04g007510",2
"Solyc04g007520",4
"Solyc04g007825",6
"Solyc04g008060",3
"Solyc04g008140",5
"Solyc04g008200",4
"Solyc04g009260",5
"Solyc04g009290",4
"Solyc04g009620",3
"Solyc04g009970",5
"Solyc04g010180",5
"Solyc04g011350",5
"Solyc04g014400",5
"Solyc04g014510",5
"Solyc04g014540",1
"Solyc04g014578",5
"Solyc04g014700",5
"Solyc04g014730",2
"Solyc04g014810",5
"Solyc04g014850",5
"Solyc04g014870",1
"Solyc04g015160",2
"Solyc04g015500",2
"Solyc04g015520",5
"Solyc04g015635",5
"Solyc04g016080",3
"Solyc04g016420",5
"Solyc04g016480",5
"Solyc04g016550",5
"Solyc04g017750",1
"Solyc04g017805",2
"Solyc04g018055",5
"Solyc04g018175",5
"Solyc04g018193",5
"Solyc04g040160",2
"Solyc04g040095",5
"Solyc04g039703",5
"Solyc04g026278",5
"Solyc04g026200",5
"Solyc04g026150",5
"Solyc04g026105",5
"Solyc04g026030",1
"Solyc04g025775",5
"Solyc04g025610",3
"Solyc04g025540",5
"Solyc04g025373",5
"Solyc04g025210",5
"Solyc04g024995",5
"Solyc04g024880",5
"Solyc04g024775",5
"Solyc04g024755",5
